PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
WjC4H,r3kb1r/pp3p1p/2p2p2/4p3/3n4/1QNb4/PP1P1PPP/2B3KR w kq - 8 16,b3b7 d4f3 g2f3 h8g8,1748,76,91,611,mate mateIn2 middlegame sacrifice short,https://lichess.org/7BWS2D0M#31
WjC6G,8/p3brk1/1p1p4/2pB3R/2Pp1P2/1P1P2K1/P7/8 w - - 5 44,h5g5 e7g5 d5f7 g5f4 g3f4 g7f7,1601,83,85,29,advantage endgame long,https://lichess.org/SiiliANf#87
WjC6H,r1q1r1k1/4nppp/2n1p3/pbBpP1N1/1PpP1P2/2P5/6PP/R2QKB1R b KQ - 1 18,a5b4 a1a8 c8a8 d1h5 h7h6 h5f7 g8h8 g5e6,2143,107,79,26,advantage kingsideAttack middlegame veryLong,https://lichess.org/qraBQzlz/black#36
WjC7u,8/8/R5pr/8/8/1k5P/p2K2P1/8 w - - 2 47,d2c1 g6g5 a6a2 b3a2,1472,76,82,289,crushing endgame quietMove rookEndgame short,https://lichess.org/n1rS5KY6#93
WjCzU,3R4/5k1p/1N4pb/1pP5/6P1/3p1P2/2b4P/6K1 w - - 0 40,c5c6 h6e3 g1g2 e3b6 c6c7 b6c7,1540,76,98,1850,crushing endgame fork long,https://lichess.org/t54vE4eZ#79
WjD5F,5r1k/4pr1p/2pp2p1/p3pPQN/P7/1P6/2q3PP/3R1R1K w - - 1 27,f5g6 f7f1 d1f1 f8f1,1236,83,97,208,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/e1fcNFV6#53
WjDNG,rnbqk2r/pp3pp1/2pb1n1p/3p3N/3Pp3/1BP5/PP3PPP/RNBQ1RK1 b kq - 1 11,c8g4 h5f6 d8f6 d1g4,1325,76,88,107,advantage opening short,https://lichess.org/GU59COjy/black#22
WjDNL,r5k1/1bp3p1/1p4pp/p7/P5Q1/6NP/1P2RPPK/3q4 b - - 4 28,b7a6 e2e8 a8e8 g4d1,1804,74,88,119,crushing discoveredAttack endgame short,https://lichess.org/nfMsurXd/black#56
WjDOc,5r2/1R3ppk/1p1q3p/p7/P1p5/3p1P2/3Q2P1/4RK2 w - - 1 33,e1e4 c4c3 d2c3 d3d2,1775,76,92,1086,advancedPawn advantage endgame short,https://lichess.org/D2mIVKch#65
WjDaK,3r4/5p1p/2KB1k2/2P2p2/8/6PP/3r4/2R5 b - - 2 36,f6e6 c1e1 e6f6 d6e7 f6g7 e7d8,1471,75,92,483,advantage endgame fork long,https://lichess.org/WiV8UR7Y/black#72
WjDaf,r5k1/2q1r3/pp1b3B/3P4/4p1Q1/P7/1P3PP1/3R1K2 b - - 4 28,e7g7 h6g7 c7g7 g4e6 g8h7 e6d6,1597,161,-91,8,crushing exposedKing fork long middlegame,https://lichess.org/1JwBIz0T/black#56
WjDcB,r3k2r/ppp2pp1/2n1pq2/8/3PN2p/2PB1N1b/PP2QPnP/R5KR b kq - 1 17,f6f4 f3g5 h3g4 f2f3,2304,83,84,220,advantage middlegame short,https://lichess.org/MTGpVbZu/black#34
WjE2S,r1bk3r/pppp1Bpp/8/4Pp2/2Q1n1q1/5Nb1/PPP1K2P/R1B4R b - - 5 14,g3f4 h1g1 g4f3 e2f3,1868,75,92,946,advantage middlegame short,https://lichess.org/U8D7qYHg/black#28
WjE3Y,r3k1r1/p1pp1ppp/1pn1p3/5b2/5P2/P4Q1N/1q2B1PP/3R1RK1 b q - 1 18,c6d4 f3a8 e8e7 a8g8,988,78,93,161,advantage hangingPiece middlegame short skewer,https://lichess.org/lvLtaKWu/black#36
WjEA6,r1bq2k1/2r2ppp/3p4/3Pn1b1/2B2P2/1PN1Q3/P3R1PP/4R1K1 b - - 0 24,e5c4 e3e8 d8e8 e2e8,678,94,100,60,backRankMate mate mateIn2 middlegame short,https://lichess.org/cP21BSCj/black#48
WjEAD,7k/pp3Q2/7p/6p1/3qP3/2r2PPb/P4R1P/2R3K1 w - - 0 27,c1c3 d4d1 f2f1 d1f1,1317,79,94,749,endgame mate mateIn2 short,https://lichess.org/RZv4widv#53
WjESS,1r4k1/Rp2rp2/6p1/1QRP4/6pP/6P1/5PK1/4q3 w - - 0 31,a7a2 e1d1 b5f1 e7e1 f1e1 d1e1,2558,109,89,168,clearance crushing endgame long master masterVsMaster,https://lichess.org/f7GaiYdC#61
WjEU0,1kr5/pp1bq3/3n1bP1/1P1Pp3/PP2P3/2p1B1R1/2BKN2r/R5Q1 w - - 0 32,d2c1 h2e2 e3a7 b8a8,1438,74,94,202,advantage middlegame short,https://lichess.org/QhGEb2dX#63
WjEcW,r2q1rk1/pp2bppp/2p5/3p2N1/3Pn2Q/3BB2P/PPP3P1/3K1R2 b - - 2 16,e4g5 e3g5 f7f5 g5e7,1513,79,76,57,crushing middlegame short,https://lichess.org/nBFShDkK/black#32
WjEdT,r2r2k1/p3bppp/8/2p5/3n1B2/4N2P/PP1R1PP1/3R2K1 b - - 1 24,d4e2 d2e2 d8d1 e3d1,1158,77,100,210,crushing hangingPiece middlegame short,https://lichess.org/JjoOISri/black#48
WjEzm,r4r1k/1p3p1p/p4n1Q/3Rq3/4p3/2P4R/P4PPP/6K1 b - - 0 28,a8d8 h6f8 d8f8 d5e5,1754,109,65,15,advantage middlegame short,https://lichess.org/EdwQL4fB/black#56
WjFK3,8/5p1k/6p1/8/3Q4/7p/2r4r/R5K1 w - - 4 34,d4f4 c2g2 g1f1 h2h1,1825,75,92,416,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/pQWYfHq3#67
WjFQB,2br2k1/4ppb1/3p2p1/q1pPn2p/4PB1P/P1N2P2/1r1QB1P1/1R2K2R w K - 0 21,b1b2 e5f3 g2f3 g7c3 b2b3 c3d2,1860,76,95,1948,advantage discoveredAttack fork long middlegame pin,https://lichess.org/xALiBGww#41
WjFSM,3r1k2/p3qp2/1pQNp1p1/2n4r/1PP5/6P1/P7/3RR1K1 b - - 0 26,c5d7 d6b7 d7e5 d1d8,2007,76,83,146,advantage discoveredAttack middlegame short,https://lichess.org/5NBNgc5M/black#52
WjFTJ,7r/ppkn2p1/2p1Q3/6p1/3q2P1/5Kr1/PPP2P2/3R1R2 w - - 0 25,f2g3 d7e5 e6e5 d4e5,1499,78,40,59,crushing endgame short,https://lichess.org/q0iSQ1ue#49
WjFWh,4r1k1/1p3ppp/p1p5/3prq1Q/8/7R/P5PP/5R1K w - - 0 32,f1f5 e5e1 f5f1 e1f1,941,88,85,41,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/2wTiIdJE#63
WjFbo,8/8/7p/6p1/8/1P1pP1k1/P1bK4/2N5 w - - 0 46,c1d3 h6h5 d2c2 h5h4,2415,96,87,328,crushing defensiveMove endgame quietMove sacrifice short,https://lichess.org/Vp3A6n3Z#91
WjFoo,r3kr2/1pb1qp2/p1p4Q/8/2B1Pp2/2PR3P/PP3PP1/R5K1 w q - 1 21,f2f3 e7c5 g1h1 c5c4,1227,77,96,415,advantage fork middlegame short,https://lichess.org/hZuGeNlG#41
WjFsZ,rnb1k2r/ppppqppp/5n2/3Pp3/1bP5/2N5/PP1BPPPP/R2QKBNR b KQkq - 4 5,d7d6 d1a4 b8d7 a4b4,1186,82,97,630,advantage fork opening short,https://lichess.org/YOtNozQL/black#10
WjFtO,2r5/1p6/5pkp/6p1/6P1/1P3K2/b1PR1P2/4R3 w - - 4 30,f3e4 c8e8 e4f3 e8e1,1188,77,87,459,advantage endgame short skewer,https://lichess.org/Q6of8yP4#59
WjFyy,1q3rk1/pp2Qppp/2p2n2/6P1/8/3B1P2/PPP3KP/4R3 b - - 0 29,f8e8 g5f6 e8e7 f6e7,1631,81,80,38,advancedPawn crushing endgame short,https://lichess.org/b10zMCh7/black#58
WjGL2,r2q3k/7p/2p4R/4p3/p3P1Q1/2p5/r3B1P1/K4R2 w - - 0 33,a1a2 d8d2 a2a1 d2b2,1668,75,97,1670,endgame fork mate mateIn2 short,https://lichess.org/zSq7FJre#65
WjGRF,rnbqk1r1/ppp1bp2/4p3/6B1/2BPnP2/2N5/PP4PP/R2QK2R w KQq - 0 12,g5e7 e4c3 e7d8 c3d1,1610,76,84,407,advantage opening short,https://lichess.org/1ITMh2xm#23
WjGgD,r1b3kr/pp1n2b1/1qnN2Q1/3pp3/3P1BP1/2P5/PP3P1P/R3K2R b KQ - 1 22,d7f6 g4g5 c8e6 g5f6,2694,87,82,187,crushing middlegame short,https://lichess.org/yKUSsxeh/black#44
WjGqG,1q4k1/p4p2/7p/6p1/5b2/1P3QPP/P1Pr4/5R1K b - - 0 36,f4g3 f3f7 g8h8 f7f6,1456,80,78,57,advantage endgame short,https://lichess.org/k2t0j3lp/black#72
WjGtE,2rq1rk1/3n2b1/1p5p/pP2ppp1/3Pp3/1P2P1BP/3NQPP1/R1R3K1 w - - 0 22,a1a4 c8c1,1012,89,50,78,crushing hangingPiece middlegame oneMove,https://lichess.org/mCdvpm0l#43
WjGy8,1r3rk1/p5p1/3p3p/3P1p2/b1q5/1Rb2N2/P1QB1PPP/1R4K1 w - - 0 23,b3c3 a4c2 b1b8 c4a2 c3c8 f8c8,2065,112,79,25,advantage capturingDefender long middlegame,https://lichess.org/DkvNTTIz#45
WjH1u,Q7/6pk/p3q2p/4r3/5n2/2N5/PP3PPP/3R2K1 w - - 4 29,g2g3 e5e1 d1e1 e6e1,1593,74,94,250,endgame mate mateIn2 short,https://lichess.org/0IeaZz07#57
WjH3M,5r1k/p5bp/1p1n3P/3q2P1/P3p3/1P3pBB/Q6P/2R4K b - - 0 42,e4e3 h6g7 h8g7 a2a1 g7g8 c1d1,2499,85,76,128,advancedPawn attraction crushing long middlegame,https://lichess.org/eoI0AVsc/black#84
WjH4o,r1b2rk1/6pp/p2q2n1/2pPpp1Q/2P5/P2B2R1/6PP/5RK1 b - - 3 23,f5f4 g3g6 h7g6 d3g6 d6g6 h5g6,1840,75,94,777,advantage long middlegame,https://lichess.org/dLAixnbv/black#46
WjH9K,4k1r1/3r1p2/1p2pQ2/p6p/3Pq2P/6P1/5P1K/2R2R2 b - - 4 31,e4d4 c1c8 d7d8 f6d4,1474,77,84,101,crushing endgame pin short,https://lichess.org/OJq8SRod/black#62
WjHB2,r1b1k1nr/p1p2ppp/1pn1p3/1N6/1P1P4/5N2/4PPPP/q1BQKB1R b Kkq - 1 9,a7a6 b5c7 e8f8 c7a8,1523,297,-33,2,advantage fork opening short,https://lichess.org/o8DVx7cL/black#18
WjHSi,8/1p4r1/2p5/p7/2kPR2p/P3P1P1/1P6/K7 w - - 0 44,g3h4 c4b3 e4f4 g7g1 f4f1 g1f1,1608,141,76,13,endgame long mate mateIn3 rookEndgame,https://lichess.org/W3H7fYc6#87
WjHXU,r3kbnr/pp1qpp1p/3p2p1/3P1P2/4P3/5Q2/PP4PP/RNB1K2R w KQkq - 0 12,f3c3 a8c8 e1g1 c8c3,1444,187,67,4,crushing middlegame short,https://lichess.org/lqBgeC71#23
WjHrL,r1b2rk1/pp2pR1p/6p1/2q5/2B5/2NP4/PPP3P1/R2Q1nK1 w - - 0 17,g1f1 f8f7 c4f7 g8f7,1500,500,100,0,equality middlegame short,https://lichess.org/eYWsV22g#33
WjITd,2r3k1/1p1nRpp1/p1PB1n1p/b4N2/3P4/qP3N1P/P3R1PK/8 b - - 0 29,a5b4 d6b4 a3b4 c6d7 f6d7 e7d7,1954,87,85,33,advancedPawn crushing long middlegame,https://lichess.org/DCONsE9R/black#58
WjITe,r1b1qnk1/pp3ppn/2p4p/5N2/4P3/8/PPQ2PPP/3RR1K1 b - - 1 21,e8e5 d1d8 c8f5 d8a8,1902,75,88,437,advantage middlegame short,https://lichess.org/W4ta3mgz/black#42
WjIam,r1bq1rk1/1pp1bppp/p1n2n2/3p2B1/P7/1BNP1N2/1PP2PPP/R2Q1RK1 w - - 6 11,c3d5 f6d5,986,103,84,97,advantage oneMove opening,https://lichess.org/BF7w8kKO#21
WjIoz,8/4b3/4p2p/4P1pP/p1kPp1P1/PpP1K3/1B6/8 b - - 1 49,e7a3 b2a3 c4c3 d4d5 b3b2 a3b2,1860,79,86,219,bishopEndgame crushing endgame long,https://lichess.org/66H817UB/black#98
WjJLl,8/8/8/2B2k2/P5pK/2R5/2P3rP/8 w - - 0 35,a4a5 g2h2 h4g3 h2h3 g3g2 h3c3,1152,96,88,31,advantage endgame long skewer,https://lichess.org/2CLwbkf7#69
WjJR1,3r1rk1/1bp1nppp/p2p2q1/b3P3/2BP4/6N1/P4PPP/R1BQ1RK1 w - - 0 18,a1b1 g6b1,1070,366,-100,1,crushing hangingPiece middlegame oneMove,https://lichess.org/gNsTas3K#35
WjJUQ,r2kr3/pbp3Q1/1p2P3/q1b5/8/2PBnP2/P5PP/R3R2K b - - 0 27,b7d5 g7d7,1363,78,94,954,mate mateIn1 middlegame oneMove,https://lichess.org/xK65ASYd/black#54
WjJqC,r2q1r2/ppp2p1k/1bnp1n1p/4P3/2BP4/2P1QR2/PP1N2PP/R5K1 b - - 0 14,d6e5 c4d3 e5e4 d2e4,2302,84,68,70,crushing middlegame short,https://lichess.org/2ozzZhwZ/black#28
WjJxf,1r1q2k1/3p1rpp/R1n5/4p1b1/1p2P3/3P1Q1P/1P1BNPP1/4K2R w K - 1 18,f3g3 g5h4 g3h4 d8h4,1863,75,92,293,crushing middlegame short,https://lichess.org/EzjHoFMA#35
WjK2z,4rrk1/pp3p2/2pp4/5R2/4P1Q1/7P/6PK/2q5 b - - 6 33,g8h8 f5h5 c1h6 h5h6,1251,75,100,97,endgame mate mateIn2 short,https://lichess.org/3lDemcMq/black#66
WjKMR,2kr3r/2p5/1p2p2p/1R2Bp2/3P3q/1Q4p1/PP4K1/R7 w - - 2 25,b3e6 c8b7 e5g3 h8g8 b5b3 f5f4,2306,78,95,135,advantage defensiveMove long middlegame pin,https://lichess.org/ZIZ9iece#49
WjKb9,r2r4/2p2k2/1p2bbpB/4p3/1K4P1/2N2P1Q/P3N3/7R w - - 4 26,h6c1 c7c5 b4b5 d8d6 c3d5 e6d5,2197,94,71,40,crushing long middlegame quietMove,https://lichess.org/wATeG8c0#51
WjKmH,4k2r/p3np2/4p3/2R1P2p/3PN3/6PQ/qr3P1N/6K1 b k - 4 24,e7f5 c5c8 e8e7 c8h8 a2b1 h2f1 b1e4 h3h5 e4c2 h5f3 c2f2 f3f2 b2f2 g1f2,2093,201,57,16,crushing middlegame skewer veryLong,https://lichess.org/Tfm5EIZT/black#48
WjKnY,r4rk1/1p1b1pp1/pq2p2p/3nB3/3P4/3B1Q2/PP3PPP/1R1R2K1 b - - 4 18,d7c6 f3g4,2085,79,83,71,advantage middlegame oneMove,https://lichess.org/cfQncvtD/black#36
WjL9i,2r3k1/p4ppp/np2p3/4q3/Q1P4P/5B2/P4PP1/3R2K1 b - - 2 25,e5a5 a4a5 b6a5 f3b7 c8e8 b7a6,1857,77,88,278,crushing endgame fork long,https://lichess.org/SM16TPuG/black#50
WjLJo,r4r2/pb1nNpkn/3q3p/1p1P1Q2/2pPB1P1/7P/PPP2P2/4RRK1 b - - 4 23,d7f6 f5h7 f6h7 e7f5 g7h8 f5d6,1678,76,88,160,crushing fork long middlegame sacrifice,https://lichess.org/dRgKzxQ7/black#46
WjLXP,8/8/6p1/5bKp/1k5P/6P1/2p2r2/R1B5 b - - 13 67,f2f1 c1d2 b4b3 a1f1,1571,81,86,86,crushing discoveredAttack endgame short,https://lichess.org/q1X3ylpz/black#134
WjLkQ,k4b1r/pp3ppp/4pn2/1q6/3P1B2/2Q5/P4PPP/1K1R3R w - - 0 20,c3b3 b5f5 b3c2 f5f4,1360,74,99,2714,crushing fork middlegame short,https://lichess.org/3wtTNYkV#39
WjLns,r1b2rk1/ppp2ppp/2n2q2/2bn4/3N4/2PBB3/PP3PPP/RN1Q1RK1 b - - 3 10,c8d7 d1h5 h7h6 h5d5,2138,183,66,11,advantage middlegame short,https://lichess.org/pkIYeDff/black#20
WjM7E,6rk/ppr4p/8/4pp2/5p2/3P1Q1P/q1P2PP1/1R4RK w - - 0 28,b1b7 e5e4 d3e4 c7b7,1917,78,90,297,advantage endgame interference intermezzo short,https://lichess.org/hMAXctiv#55
WjMEi,r1b1k1nr/pppp1ppp/2n5/3NP3/8/8/PqPNPPPP/R2QKB1R b KQkq - 0 8,b2e5 d2c4,1646,78,76,74,advantage oneMove opening,https://lichess.org/ZIIENz6q/black#16
WjMIC,6k1/1b3pp1/1pp2q1p/1p1p4/1P1Prn2/PP3BQ1/1B3PPP/3R2K1 w - - 2 26,f3e4 f4e2 g1f1 e2g3,928,92,98,239,crushing fork middlegame pin short,https://lichess.org/eHSgXFPI#51
WjMJX,3r4/pp3pbp/2k3p1/2p1n3/8/2PPB3/PP1K2PP/3R3R w - - 0 18,d3d4 e5c4 d2d3 c4b2 d3c2 b2d1,1634,75,88,156,advantage endgame fork long,https://lichess.org/2pKXYJjd#35
WjMKz,4R3/r4pkp/pq4p1/1p6/2pP1Q2/8/PP3PPP/6K1 b - - 0 26,b6f6 e8g8 g7g8 f4f6,1282,76,94,195,advantage deflection endgame short,https://lichess.org/huB3PO4c/black#52
WjMWj,2r2rk1/p2q1p1p/5p2/1p1pP1p1/2pP1n2/PPP2N1b/1R1QBPPK/4R3 w - - 0 25,e5f6 h3g2 f3g5 d7f5,1869,83,83,28,crushing middlegame short,https://lichess.org/fNQtObvk#49
WjMmd,8/p7/1p2k3/1P3pp1/3K4/P6P/6P1/8 b - - 0 36,f5f4 d4e4 e6f6 e4f3 f6f5 a3a4 f5e5 f3g4,2537,91,79,109,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/QRqRkMhZ/black#72
WjMwt,3r2k1/p1p2p2/5p1p/4pBq1/2Q5/1PP3P1/P3PP1P/6K1 w - - 5 23,c4c7 d8d1 g1g2 g5f5,1135,77,80,211,crushing endgame short,https://lichess.org/oQJSp8Zr#45
WjN4X,3r4/2N2pk1/1p4pp/p1p5/PnP4P/1P2RPK1/6P1/8 b - - 2 34,d8d6 c7e8 g7f8 e8d6,1193,182,-50,4,crushing endgame fork short,https://lichess.org/1qJ3OZJk/black#68
WjNFt,r1bqk2r/ppp3bp/3p2p1/3Ppp2/2Pn4/3P1NP1/PP3PBP/R1BQK2R w KQkq - 1 10,c1g5 d4f3 d1f3 d8g5,1277,74,100,2093,crushing middlegame short,https://lichess.org/0YvaD7g1#19
WjNNt,r1b1kb1r/1p3ppp/pqnpp3/6B1/4PPn1/P1N2N2/1PP3PP/R2QKB1R w KQkq - 3 10,f4f5 b6f2,1441,80,65,145,mate mateIn1 oneMove opening,https://lichess.org/PgQVZHTd#19
WjOCR,2b3r1/2k5/pp3p2/3p2qp/3Pp3/1NP1P1P1/P3QP2/1K1R4 w - - 1 31,c3c4 c8g4 e2c2 g4d1,1460,76,80,102,crushing endgame short skewer,https://lichess.org/5sMFaOfM#61
WjOJ7,r1bq1rk1/p1p1bppp/1p3n2/3P4/2BQ1P2/2N5/PPP3PP/R1B2RK1 w - - 0 11,c1d2 e7c5 d4c5 b6c5,1270,75,69,404,crushing middlegame pin short,https://lichess.org/ZbM9fZIU#21
WjOTX,r2qrnk1/pp3p1p/4b1p1/3p1P2/8/2Q1B1N1/PP2B1PP/3R2K1 b - - 0 19,g6f5 g3h5,2022,75,87,107,crushing defensiveMove middlegame oneMove,https://lichess.org/dqHjxIZM/black#38
WjOaY,r2qkb1r/pRp1pppp/8/n6b/8/2P2N1P/P1PPBPP1/2BQK2R b Kkq - 0 9,a5b7 e2b5 d8d7 b5d7,1040,87,97,223,crushing opening short,https://lichess.org/TTeO0Mp4/black#18
WjOwW,r3k2r/pb3ppp/2pb1n2/8/4P3/3N1P2/PPP3PP/RN3RK1 b kq - 2 13,e8g8 e4e5 d6e7 e5f6,1500,500,100,0,equality fork middlegame short,https://lichess.org/6sJw4NX9/black#26
WjPJ6,5r1k/1q4pp/7b/1p2p1n1/8/2PN1PN1/1P2Q2P/5R1K b - - 2 37,g5f3 g3e4 b7a8 f1f3,1869,80,86,41,advantage intermezzo middlegame quietMove short,https://lichess.org/N9W1CC1V/black#74
WjPTi,1b6/4N3/1p1p2k1/pPp1p2p/2P1P2P/3P1K2/P7/8 b - - 9 40,g6f6 e7d5 f6e6 d5b6,1305,75,97,517,crushing endgame short,https://lichess.org/hh5dTQkh/black#80
WjPWh,2k2Rn1/1pp1r3/p1p3r1/4p2p/3PN2b/2P4P/PP4P1/5R1K b - - 1 27,c8d7 e4c5 d7d6 f8d8 e7d7 d8d7,1730,75,97,1330,hookMate long mate mateIn3 middlegame,https://lichess.org/R0v6AOys/black#54
WjPcK,r2q1knr/1pp3b1/p1b1p1Qp/3pP1p1/3N4/2P3B1/PP3PPP/RN3RK1 b - - 1 16,g8e7 d4e6 f8g8 g6g7,1427,76,92,430,fork mate mateIn2 opening short,https://lichess.org/B0xNK8aR/black#32
WjPgt,2k4r/ppp1q1pp/2n5/3np3/8/8/PPPP1QPP/RNB3KR w - - 0 13,d2d3 h8f8 c1g5 e7d6 b1c3 f8f2,2015,142,-50,17,advantage long middlegame quietMove,https://lichess.org/dTgwvfBP#25
WjQ5d,4r1k1/6pp/p7/1pp2p2/3p1b2/PPPP1Q1P/1B3PP1/1R2q1K1 w - - 1 28,b1e1 e8e1,676,99,87,93,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/HeVXqSlU#55
WjQDN,6k1/1p3p1p/p3p1p1/PPP5/3r2P1/5P2/1R3K2/8 b - - 0 39,d4a4 c5c6 b7c6 b5b6,2028,74,94,1686,crushing endgame rookEndgame short,https://lichess.org/Vr45W56o/black#78
WjQTX,r1r3k1/4pp2/6pQ/p2qP3/3P1P2/2P5/6PP/1R3RK1 w - - 1 24,f1f3 c8c3 f3c3 d5d4 g1h1 d4c3,1500,500,100,0,attraction capturingDefender endgame equality fork long sacrifice,https://lichess.org/j6S6ORDp#47
WjQTi,r4rk1/1q2bppp/p1p1p1b1/3pN3/5B2/1P4Q1/P1P2PPP/R3R1K1 b - - 7 18,e7d6 e5g6 d6f4 g6f4,1600,75,82,81,advantage middlegame short,https://lichess.org/DoRfOS5J/black#36
WjQWu,r3k1r1/p1ppqp2/1p2p3/4P1p1/6Q1/P3P3/1PP3PP/R4RK1 b q - 0 19,e7c5 g4f3 g8g7 f3a8,1994,74,97,1593,crushing endgame short,https://lichess.org/IgRfA2GQ/black#38
WjQZ0,2r3k1/1p2ppb1/3p2pp/1Q1P1P2/8/pP5P/P4q2/1KNRR3 w - - 0 28,b5e2 f2f5 c1d3 f5f6,1837,75,90,402,crushing defensiveMove middlegame short,https://lichess.org/GlTev5EI#55
WjQa4,8/pp1q2k1/2p2nb1/7r/2PP4/Q7/PP3PPP/4R1K1 b - - 5 27,b7b6 e1e7 d7e7 a3e7,1087,78,95,144,advantage endgame fork short,https://lichess.org/Pc3rnYMU/black#54
WjQfq,5rk1/pp4p1/3p3p/2pP1r2/2P2n2/P1Q3q1/1B4PP/5R1K w - - 0 29,h2g3 f5h5 h1g1 f4e2,1575,81,81,35,endgame mate mateIn2 short,https://lichess.org/q46MZrsf#57
WjQgL,1r3q2/1Pp1k1pp/4p3/2Q5/8/4P2P/P1PPKPP1/8 b - - 2 31,e7f7 c5c7 f7f6 a2a4,2019,77,86,122,crushing defensiveMove endgame short,https://lichess.org/KoqJoL2d/black#62
WjQgZ,k4r2/p2B2pp/1p4b1/8/3Pp3/1RP2r2/2P4P/1R4K1 b - - 0 32,e4e3 d7c6 a8b8 c6f3,1500,500,100,0,endgame equality fork short,https://lichess.org/T5g0eYwg/black#64
WjQqR,3qr3/5p1k/1p2r1pb/3p4/p2P4/2P1p1QP/PP2NPP1/3RR1K1 w - - 0 30,e2f4 e3f2 g3f2 e6e1 d1e1 e8e1 f2e1 h6f4,1559,75,93,372,advancedPawn crushing discoveredAttack kingsideAttack middlegame veryLong,https://lichess.org/3TWAjA8v#59
WjQsN,rn3rk1/1bq1npb1/p1pNp1pp/1pP1N3/3P4/1P6/PBQ1BPPP/2R2RK1 b - - 6 15,g7e5 d4e5,1257,77,89,108,crushing middlegame oneMove,https://lichess.org/X91fkNu8/black#30
WjR1p,3q2k1/1p3pp1/1np3p1/p1b1P1B1/P5P1/1B3Q1P/1PP3K1/8 b - - 1 24,d8g5 f3f7 g8h7 f7g8 h7h6 g8h8,1141,79,78,141,endgame long mate mateIn3,https://lichess.org/RNe9EOG1/black#48
WjRBb,r4rk1/1b2bpp1/p1n1q2p/1p2p3/4B3/P3BN1P/1PP1QPP1/R2R2K1 b - - 5 16,f7f5 e4d5 e6d5 d1d5,1348,76,66,110,crushing middlegame pin short,https://lichess.org/PJSlpgL6/black#32
WjRq4,6k1/6pp/8/p1qpP3/1p1Rn3/1P5P/2P3K1/3Q4 w - - 2 36,d4d5 c5f2 g2h1 e4g3,1118,76,100,124,endgame mate mateIn2 short,https://lichess.org/abXUhKrt#71
WjS0z,4r2k/1b4pp/p3R3/1pQn1p2/5P2/6P1/PP5P/3q1BK1 b - - 0 26,e8c8 c5c8 b7c8 e6e8,1261,76,96,252,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/3pVnm6hZ/black#52
WjSNc,rn3rk1/pbp1qppp/1p2p3/4P3/3P4/2PB3N/P4PPP/R2QK2R b KQ - 3 11,b7g2 d3h7 g8h7 d1h5 h7g8 h3g5 e7g5 h5g5,1966,74,97,1632,advantage attraction kingsideAttack middlegame sacrifice veryLong,https://lichess.org/dX5V7jeY/black#22
WjSNr,8/5kpp/2p1b3/1pP2pP1/1r1p1P1P/3P4/6B1/2K1R3 b - - 1 30,e6d5 g2d5 c6d5 c1c2,2334,125,78,36,advantage defensiveMove endgame short,https://lichess.org/wm68yDXd/black#60
WjSaW,r4rk1/ppp2p2/3p2pB/4n2p/2B5/1Q4Nq/PPP2P2/R4RK1 w - - 0 19,h6f8 e5g4 c4f7 g8f8 f1e1 h3h2 g1f1 h2f2,2074,74,96,1830,intermezzo kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/fViZhujz#37
WjSbX,2K5/8/P7/7p/5BkP/6P1/1r6/8 b - - 13 70,b2c2 f4c7 c2a2 c8b7,1670,87,57,25,crushing defensiveMove endgame short,https://lichess.org/4GlldzLy/black#140
WjScE,3r2k1/2q2pp1/p2b2rp/1p6/8/2N1BQ1P/PP3PP1/3R1RK1 w - - 0 25,d1d3 d6h2 g1h1 d8d3,1191,76,95,607,advantage discoveredAttack middlegame short,https://lichess.org/MSb6NDLU#49
WjSyE,r1b4k/pp3Bbp/1qn3p1/8/4p2N/1P4P1/P1P2PP1/1Q2K2R b K - 0 21,g6g5 h4g6,963,92,74,57,mate mateIn1 middlegame oneMove pin,https://lichess.org/W00Rp7AQ/black#42
WjT9g,3R4/ppp2p1k/2p1bnpp/8/4P1PP/2NBq3/PPP5/1K3R2 w - - 2 19,f1f6 e3e1 c3d1 e1d1,842,105,71,22,endgame mate mateIn2 queensideAttack short,https://lichess.org/Qocb33tG#37
WjTIx,6k1/p4p1p/6pB/4r2P/6K1/1P3r2/P6P/3R4 b - - 1 41,f3f5 d1d8 e5e8 d8e8,735,106,100,50,endgame mate mateIn2 short,https://lichess.org/WsnACleV/black#82
WjTR3,rnb1k2r/ppq4p/2pb1ppQ/3p4/3P4/6N1/PPP2PPP/R3KBNR w KQkq - 2 10,e1c1 d6f4 h6f4 c7f4,1086,86,91,106,crushing fork opening short,https://lichess.org/ScOJiBxQ#19
WjTT7,5r1k/7p/p4q2/1p1p4/1Q2b3/PB3p2/1P3P2/K5R1 b - - 1 39,f8g8 g1g8 h8g8 b4e4,1702,74,97,1874,crushing endgame pin short,https://lichess.org/bcnorwL1/black#78
