PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
XEP04,2rqr1k1/1b2np1p/3p1Bp1/p2P4/Pp1Q4/1B2R3/5PPP/1R4K1 b - - 1 23,e7f5 f6d8 f5d4 e3e8,1948,104,62,45,advantage capturingDefender kingsideAttack middlegame short,https://lichess.org/oO2Vx0cS/black#46
XEP2R,1k2Q3/p7/1p3q2/6p1/3P2K1/1P6/P7/8 b - - 0 45,b8c7 e8e5 f6e5 d4e5,1191,75,100,652,crushing endgame queenEndgame short,https://lichess.org/FEpBpV3B/black#90
XEP5O,1q3rk1/1p3p2/2n1bB2/1N2p3/4B3/3R4/rPP3PP/6K1 b - - 1 21,a2b2 d3g3 e6g4 g3g4,1257,76,58,143,mate mateIn2 middlegame short,https://lichess.org/Np4ruamk/black#42
XEPHo,3r1r2/1b5p/1p6/p3ppkR/1p4P1/3BK3/PPP4P/4R3 b - - 2 31,g5g4 d3e2 b7f3 e2f3,1695,74,99,1110,endgame mate mateIn2 short,https://lichess.org/bLoREM7R/black#62
XEPpD,8/p7/7p/1k1K2p1/6P1/2P4P/8/8 b - - 1 47,a7a6 c3c4 b5b6 d5d6,1848,84,78,32,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/FGKPAHTc/black#94
XEPsE,4r3/2b5/1k6/1p5p/8/1R1N3P/2P3P1/7K w - - 8 50,d3b4 e8e1,755,91,55,78,endgame mate mateIn1 oneMove,https://lichess.org/7C7rIHPk#99
XEQ0p,3k3r/1p1q2p1/p1pb3p/3p4/3Pn3/1P2NQ1P/5PP1/R2R2K1 w - - 0 29,e3f5 h8f8 f5d6 f8f3,1621,76,89,95,advantage middlegame short,https://lichess.org/0jMmkwGf#57
XEQ1G,r7/pp6/2p1pNpk/4Pr2/8/3P4/PP6/2K4R b - - 1 27,h6g7 h1h7 g7f8 h7h8,1365,76,100,1391,advantage endgame short,https://lichess.org/zdCdsybj/black#54
XEQ48,5r1k/6bR/p5p1/qp4Q1/4P3/1P1p4/P1r5/1K4R1 b - - 0 36,h8h7 g5g6 h7h8 g6g7,1970,75,86,167,endgame mate mateIn2 short,https://lichess.org/oN9Tqnkk/black#72
XEQG1,2r3k1/1p3pp1/1p1N1n1p/8/8/1QP2q2/PP4R1/7K b - - 5 31,c8d8 b3f7 g8h8 f7g7,1165,77,100,261,endgame mate mateIn2 short,https://lichess.org/nvMsZekt/black#62
XEQGr,8/2pr2k1/5p2/8/6p1/2Q5/4n1PP/7K w - - 0 39,c3c6 d7d1,864,90,70,51,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/mEXyfjm5#77
XEQIF,2r3k1/p4pp1/1p2b2p/4P3/1P2qPn1/P5P1/3Q1B1P/R4BK1 w - - 3 36,d2d3 g4f2 d3e4 f2e4,1692,75,92,136,advantage middlegame short,https://lichess.org/Q4Bk1IgH#71
XEQRN,1r3r1k/1q2bpp1/2n1p3/p2pP2P/Np3P2/1P1Q4/P1P5/2KR3R b - - 0 25,f7f6 d3g6 e7c5 a4c5,2614,116,89,319,crushing middlegame short,https://lichess.org/AqEt0TeY/black#50
XEQh4,r5k1/ppp1n1pp/2np4/2b1P3/3NP3/2P1B3/PP4PP/RN3K2 b - - 0 14,d6e5 d4c6 e7c6 e3c5,1430,75,86,197,advantage discoveredAttack middlegame short,https://lichess.org/hbsNQTvX/black#28
XEQhD,6k1/ppp2pp1/2n4p/8/2BPn3/B1P5/P4PPP/5K2 w - - 0 22,a3b2 e4d2 f1e2 d2c4,836,85,58,62,crushing endgame fork short,https://lichess.org/F60YTv55#43
XERH5,6k1/p2n1pp1/7p/2p5/2P3q1/PP4P1/2QNrP1P/3R1K2 w - - 5 30,f2f3 g4e6 c2e4 e2e4,2228,86,87,184,crushing endgame short,https://lichess.org/nUr1qW8V#59
XERRv,2r5/3pkp2/pp2p1r1/6n1/7p/2P1P1P1/PP1N1PKP/R2R4 w - - 0 21,d2f3 h4h3 g2f1 g5f3,1453,78,86,75,crushing deflection endgame short,https://lichess.org/UvkT748F#41
XERgf,7k/1b1BQ1p1/1q5p/p1p2p2/1p1b1P2/3P2BP/6P1/7K b - - 1 43,b6f6 e7e8 h8h7 d7e6,2104,76,82,93,crushing endgame short,https://lichess.org/o8TyTYxf/black#86
XES43,r3r1k1/1pq2p2/p1p2P1p/2bpP1RP/P5Q1/6P1/1PP1N3/R6K b - - 0 25,h6g5 g4g5 g8h7 g5g7,1098,77,100,77,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qrbT4xK2/black#50
XES8F,r4r2/2q1n1kp/p2p1np1/2pP1p2/5P1P/1BP3N1/P5Q1/4RRK1 b - - 2 23,c5c4 e1e7 c7e7 g3f5 g7f7 f5e7,1878,74,96,2565,advantage attraction long middlegame pin,https://lichess.org/P5gyWW6c/black#46
XES8V,rn1q1rk1/pp3pb1/3p1npp/2pP4/4P2B/2NB1Q1P/PP3PP1/R3K2R b KQ - 2 12,d8b6 h4f6 g7f6 f3f6 b8d7 f6f4,2051,85,85,48,advantage long middlegame,https://lichess.org/jRUovVb4/black#24
XESD0,8/1Q5p/5K1k/5pp1/5r2/7r/P7/8 b - - 2 48,h6h5 b7g2 g5g4 g2d2 h7h6 d2f4,1850,132,-50,15,crushing endgame long queenRookEndgame,https://lichess.org/YPYEHhDm/black#96
XESDm,4r1k1/5ppp/p1p3q1/2pnN3/3p2b1/P1PP1N2/1P3PPP/R2Q2K1 b - - 5 19,e8e5 f3e5 g4d1 e5g6,1005,83,88,81,advantage hangingPiece middlegame short,https://lichess.org/ZxndhLWv/black#38
XESFV,8/5p2/p4kpp/4R3/2r1PKPP/5P2/8/8 w - - 0 39,h4h5 g6g5 e5g5 h6g5,1219,76,89,474,crushing endgame rookEndgame short,https://lichess.org/83W3avv1#77
XESVv,6k1/5p2/6p1/p2p1R1p/qP1Pp3/P1r1P1QP/6PN/7K w - - 0 35,f5h5 a4d1 h2f1 d1h5,1727,75,89,454,advantage endgame fork short,https://lichess.org/lKyQDoDZ#69
XESmF,4r1k1/3Q1ppp/PBp5/2Pp4/3Prq2/2b4P/R4PP1/1R4K1 w - - 1 35,d7g4 e4e1 b1e1 e8e1,1275,75,95,358,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/NU2xakMw#69
XETQU,r4rk1/p2bbpp1/2p2n1p/3P4/3q3B/3B1P2/P2N2PP/R2Q1R1K w - - 1 18,h4f2 d4d3,1049,75,100,598,advantage hangingPiece middlegame oneMove,https://lichess.org/8ORV1NlB#35
XETXc,4r1k1/2q4p/p1b3p1/PpNprpPP/1P6/2P1R3/4Q1B1/4KR2 w - - 2 46,f1f3 f5f4 e3e5 e8e5,2218,82,89,466,advantage middlegame pin short,https://lichess.org/arFjRTkP#91
XETYT,2k5/p1p1n1Np/1r3p2/n1K1p3/1p2P1PP/1P2N3/P4P2/2BR4 w - - 3 28,e3c4 a5b7,1886,79,91,1169,mate mateIn1 middlegame oneMove,https://lichess.org/2EhCxfIB#55
XETZH,r1b1k2N/pppp2pp/2n5/3Qp3/2B5/2P5/PP5P/RNB1q1Kn w q - 2 13,c4f1 e1f2 g1h1 f2f1,1537,142,76,17,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ICT5jtOD#25
XEThf,rnb1r1k1/3p1ppp/p4b2/q1pP4/1p2P3/2N2N2/PPQ1BPPP/2R1K2R w K - 0 13,c2a4 f6c3 b2c3 a5a4,1567,115,71,17,crushing middlegame short,https://lichess.org/4Gwhk5sC#25
XEThv,8/1p1bp3/pk1p2p1/P2PP1Pp/1P1P1P1P/3K4/8/8 b - - 0 36,b6b5 e5e6 d7e8 d3e4 b5b4 f4f5 g6f5 e4f5 b4a5 g5g6 e8g6 f5g6,2397,77,95,669,bishopEndgame crushing endgame sacrifice veryLong,https://lichess.org/RMpFmOpu/black#72
XETjL,2k3r1/ppp1qp1p/2b1p3/8/2Br2P1/8/P1Q3PP/R4RK1 b - - 0 18,e7c5 c4e6 f7e6 c2c5,1333,76,92,126,crushing discoveredAttack middlegame queensideAttack short,https://lichess.org/1E91Nvvx/black#36
XETmc,r7/ppq2kpQ/2pb1r1p/3p4/8/3BR3/PPP2PP1/R6K b - - 3 20,c7d8 d3e2 d8g8 e2h5 f7f8 a1e1 g7g6 e3e8 a8e8 e1e8 f8e8 h7g8,2507,84,98,48,attraction crushing middlegame quietMove veryLong,https://lichess.org/x8tVliDi/black#40
XETuE,8/7p/4kpp1/8/4q3/5N2/6PP/2R4K b - - 0 46,g6g5 c1e1 e6f5 e1e4,1398,75,96,1597,advantage endgame pin short,https://lichess.org/EkNNpzpl/black#92
XETzw,1k1r3r/1pp2pp1/3b4/7p/1p1Q4/6B1/qPP2PBP/2KR3R w - - 0 22,b2b3 d6f4 g3f4 d8d4,1919,91,84,24,crushing discoveredAttack middlegame short,https://lichess.org/arbNSE4U#43
XEU46,r3k2r/2p1q1p1/p1npp2p/1p2p1n1/4P3/P2P1NBP/1PP2PP1/R2QK2R w KQkq - 0 15,g3h4 g5f3 d1f3 e7h4,952,76,100,373,advantage discoveredAttack middlegame short,https://lichess.org/mrIyFVe8#29
XEU4t,6rk/6pp/2p5/2PpQn2/3Pp3/4b1qP/2BBK1P1/5R2 w - - 0 38,e5g3 f5g3 e2e3 g3f1,1049,99,70,24,crushing fork middlegame short,https://lichess.org/HmYtjqel#75
XEUB8,6k1/4p1P1/7p/1P1P4/3Q2b1/1q2N3/r7/2R1K3 w - - 5 40,e3g4 b3g3 d4f2 a2f2,1606,74,90,346,attackingF2F7 crushing endgame master short,https://lichess.org/xjQhNEO7#79
XEUCX,2rqr1k1/p2p1pp1/1p1B3p/1P6/8/2n2Q2/P1P2PPP/R4RK1 w - - 1 20,f3g3 c3e2 g1h1 e2g3,978,86,96,197,crushing fork middlegame short,https://lichess.org/OQWrnrMI#39
XEUMC,r5rk/1pp2p2/7p/p2P3p/2PpPPbq/3N1R1P/PPQ3PK/R7 w - - 0 22,f3g3 h4g3 h2g3 g4d1 g3f2 d1c2,1867,108,72,17,crushing discoveredAttack long master middlegame sacrifice,https://lichess.org/hlkeuZ9D#43
XEUaJ,3r4/1p4pp/pN1P1k2/2P1pb2/1PBn4/8/P4PPP/2R3K1 w - - 1 30,c4d5 d4e2 g1f1 e2c1,938,107,63,16,advantage endgame fork short,https://lichess.org/XcrnoMCX#59
XEUhE,8/3k1p2/2Bp1r1p/2p1p1p1/1NP5/4P3/4K1PP/8 b - - 1 29,d7c7 b4d5 c7c6 d5f6,1074,78,86,158,crushing endgame fork short,https://lichess.org/fC6D465K/black#58
XEUim,5r2/6N1/7P/2k5/K7/1B4P1/5P2/7R w - - 3 50,h6h7 f8a8,1198,80,63,66,endgame mate mateIn1 oneMove,https://lichess.org/8ZVWxBqR#99
XEV2i,r2qk2r/ppp2ppp/2n1p3/8/3Pn3/2B2Q2/PPP3PP/R3KB1R b KQkq - 0 12,d8h4 g2g3 e4g5 f3c6 b7c6 g3h4,1659,74,99,788,advantage defensiveMove long middlegame,https://lichess.org/oMmjOyZW/black#24
XEVEC,r2q3k/pQ5p/3pp3/2p1n3/4P2b/2N5/PPP2KPP/1R5R w - - 2 19,g2g3 d8f6 f2g2 f6f3,1736,94,47,32,crushing middlegame short,https://lichess.org/HTPZFbsg#37
XEVKo,q2r4/p4k2/Q3pPp1/3r1nNp/2p4P/2Pp4/PP3PP1/3R2K1 b - - 1 31,f7f6 a6e6 f6g7 e6f7 g7h8 f7h7,1377,75,92,268,long mate mateIn3 middlegame,https://lichess.org/EUo1aRk1/black#62
XEVNT,rn1qk2r/pQ2bppp/4p3/1b6/3P4/2P5/P4PPP/R1B1K1NR w KQkq - 0 11,b7a8 b5c6 a8a7 c6g2,1685,76,92,533,advantage interference middlegame short,https://lichess.org/AELbNzRn#21
XEVZ8,7k/p3NR2/1p1p3p/2p3p1/2Pb2N1/1P1P2P1/P5KP/1q6 b - - 15 45,h6h5 e7g6 h8g8 g4h6,1769,90,67,37,endgame mate mateIn2 short,https://lichess.org/OtzD0bss/black#90
XEVkP,r5k1/p1p1b2p/1p2qn2/3pN1p1/3P4/2P2B2/PPQ3PP/5RK1 w - - 1 26,f3g4 f6g4 e5g4 e6g4,1188,75,98,364,advantage middlegame short,https://lichess.org/i8PKyyRL#51
XEVtI,1r5k/p4Bbp/6p1/8/1P1p4/6q1/1PP1Q3/2K5 b - - 0 40,b8e8 e2e8 g7f8 e8f8,762,87,67,97,endgame hangingPiece mate mateIn2 short,https://lichess.org/YJnFPc79/black#80
XEVyU,8/7R/6p1/8/2p1b1P1/1k5P/3r1P2/2R3K1 w - - 1 54,h7b7 e4b7 c1b1 d2b2,1457,76,84,272,crushing endgame hangingPiece short,https://lichess.org/OFCP9Ab3#107
XEWCR,4rbk1/6p1/pp1p2np/2pP1B2/2P3q1/P3QN2/1P3P1B/4R2K b - - 0 27,e8e3 f5g4 e3e1 f3e1,1517,94,85,26,advantage hangingPiece middlegame short,https://lichess.org/Hb9ELbs7/black#54
XEWHr,4k2r/p4ppp/8/2bNP3/N5b1/Pr6/5P1P/R4RK1 b k - 5 22,b3a3 a4c5 a3a1 f1a1,1565,77,88,120,advantage hangingPiece middlegame short,https://lichess.org/r4ajpHF3/black#44
XEWOz,r1bqkb1r/ppp2p1p/5np1/n2Pp3/2B5/1Q6/PPPP1PPP/RNB1K1NR w KQkq - 1 7,c4b5 c7c6 d5c6 b7c6 b3c3 c6b5,2077,79,90,362,advantage defensiveMove long opening,https://lichess.org/Zz57sWNn#13
XEWXo,2r2r1k/pp4p1/4bpB1/3p4/1q3P2/6Q1/P5PP/3R2K1 b - - 0 29,b4a4 g3h4 h8g8 h4h7,1371,74,81,466,mate mateIn2 middlegame short,https://lichess.org/C97zDGpr/black#58
XEWpo,r4r1k/2pR4/1p5p/pP1N3P/6p1/4Pn2/P1B5/K7 b - - 1 32,f3e5 d7h7 h8g8 d5e7,1323,80,73,68,endgame mate mateIn2 short,https://lichess.org/SXYM4IT2/black#64
XEWwE,5r1k/p6p/6p1/2RQ4/8/PB2P1bP/5PK1/q7 w - - 0 34,f2g3 a1f1 g2h2 f8f2 d5g2 f2g2,1453,75,100,642,endgame long mate mateIn3,https://lichess.org/EmiCvI0T#67
XEX0x,r4b1k/p5pr/1pQp2qp/8/3P2b1/6P1/PP4PP/R3R1K1 b - - 0 21,g6f6 c6a8 g7g6 e1f1 g4f5 g3g4,1997,74,95,1518,crushing hangingPiece long middlegame,https://lichess.org/096FGLTH/black#42
XEXQa,r2q1rk1/5ppp/p3pn2/np2B1N1/2pPb3/P1P1P3/4BPPP/R2Q1RK1 b - - 6 17,h7h6 e5f6 d8f6 g5e4,1117,193,-31,9,capturingDefender crushing middlegame short,https://lichess.org/HwzLulnl/black#34
XEXRa,R7/pb1p1pk1/1p3r2/6p1/3n4/5B2/PP3PP1/5RK1 w - - 0 27,f3b7 d4e2 g1h1 f6h6,1311,76,87,362,endgame mate mateIn2 short,https://lichess.org/6SV1vksC#53
XEXRi,2k4r/pp6/2pqp3/3n1p2/8/3B1Q1N/PPP5/2K4R w - - 0 39,h3g5 h8h1 f3h1 d6f4 c1b1 f4g5,1126,78,96,107,advantage fork long middlegame,https://lichess.org/p9ZHgOo2#77
XEXim,8/p7/1q3r2/3Q2p1/2P2kP1/P2n3P/6PK/8 b - - 2 36,b6d6 d5f3 f4e5 f3e3,1715,90,82,39,endgame mate mateIn2 short,https://lichess.org/oqAqlyaj/black#72
XEXna,7R/8/6k1/1p3p2/2pB4/P1P3PK/r6P/3b4 w - - 7 51,h3h4 a2h2,960,125,52,14,endgame mate mateIn1 oneMove,https://lichess.org/fqJReslT#101
XEYAB,2r5/q5kp/p1npppp1/8/1PQ1PP2/2P3K1/6PP/2RR4 w - - 2 37,g3f3 c6e5 f4e5 c8c4,1329,76,95,2984,crushing discoveredAttack endgame short,https://lichess.org/jXpyWmRz#73
XEYDG,1k1r4/1p3N2/p2r4/4R3/6p1/8/PPP2n2/2K4R w - - 1 33,h1f1 d6d1 f1d1 d8d1,848,94,100,92,endgame mate mateIn2 short,https://lichess.org/qA0lh87R#65
XEYNV,1r1q1rk1/R4p2/4QPp1/3p4/3P1R2/1p5P/6B1/6K1 b - - 0 31,f7e6 a7g7 g8h8 f4h4,1530,75,98,532,endgame mate mateIn2 short,https://lichess.org/MR0FeICe/black#62
XEYVG,2k3r1/1pp1np1p/1P6/2n1B3/2P3b1/R2PP2q/2Q1BP1P/4K3 b - - 0 23,e7f5 a3a8 c8d7 a8g8,1515,78,93,646,crushing middlegame short skewer,https://lichess.org/WTaf1eAm/black#46
XEYct,8/pp4k1/n1p1p1p1/3p1q2/3P1PR1/1KP3Q1/PP1N1P1r/8 b - - 6 26,h2f2 g4g5 f5f4 g5g6,1820,77,86,107,crushing endgame short,https://lichess.org/TbIVLB8O/black#52
XEYe9,5rk1/R6p/1p4p1/4N3/3P3P/4nPK1/PPr5/1R6 w - - 1 34,e5d7 c2g2 g3h3 f8f3,1309,75,100,1320,deflection endgame mate mateIn2 short,https://lichess.org/jWmcRvDs#67
XEYf8,r1bqkbnr/pp3ppp/2n1p3/3pN3/8/8/PPPP1PPP/RNBQKB1R w KQkq - 2 6,e5f7 e8f7,801,103,96,179,advantage hangingPiece oneMove opening,https://lichess.org/Sqlkapn1#11
XEYo3,r2qkb1r/pp2pppp/8/2P2bB1/1n2P3/2n2N2/PP3PPP/R2QKB1R w KQkq - 0 9,d1d8 a8d8 b2c3 b4c2,1269,80,95,814,advantage opening short,https://lichess.org/XGnVpbaL#17
XEZ1v,r2r2k1/p4pp1/7p/2q5/3pN1n1/3QB1P1/P4P2/2R1R1K1 b - - 1 26,d4e3 d3d8 a8d8 c1c5 e3f2 e4f2,1671,75,94,1389,advantage long middlegame,https://lichess.org/ol3jeQYa/black#52
XEZ8w,3R1r1k/ppp3qp/b5p1/6Q1/8/P3PB1P/5P2/6K1 b - - 2 34,g7f7 g5e5 h8g8 f3d5,1664,75,90,358,advantage endgame pin short,https://lichess.org/mHgds0QQ/black#68
XEZJS,r1q1k2r/p2bBppp/2pp4/4P3/Q7/2n4P/PPP2PP1/2KR1B1R w kq - 0 17,a4b4 c3a2 c1b1 a2b4,1321,78,82,388,crushing fork middlegame short,https://lichess.org/v8drBABF#33
XEZQ0,8/8/1p1Q1bkp/1PpPp3/2P1P3/3Bpb2/r7/5K2 w - - 0 36,d6e6 a2a1 d3b1 a1b1,1592,78,80,301,endgame mate mateIn2 short,https://lichess.org/vmpQMd2v#71
XEZRV,8/1p5Q/2b3p1/2k2pq1/2B5/1P2pP2/P1Pr2PP/5RK1 w - - 1 28,h2h4 g5g2,1226,88,68,47,endgame mate mateIn1 oneMove,https://lichess.org/UpiyUJn5#55
XEZVv,3qk3/5p1p/Q3p3/1p2P3/1br5/4B3/PP3P1P/R4KrR w - - 0 22,f1g1 c4g4 g1f1 d8d3,1337,80,85,71,mate mateIn2 middlegame short,https://lichess.org/eKQIAM7p#43
XEZaT,8/4b2p/4N3/p3P3/2k3P1/p1P2P2/1r6/K4R2 w - - 2 41,e6f4 e7g5 f4e6 g5d2,2328,75,93,399,advantage endgame short,https://lichess.org/4m8ACy5n#81
XEZdp,7k/2q2pp1/prp1p2p/8/2N1n3/P7/BP3PPb/2QR3K w - - 0 24,c4b6 e4f2,1163,76,100,104,mate mateIn1 middlegame oneMove,https://lichess.org/DXSWK7mO#47
XEZiJ,r4rk1/5pp1/pq3n1p/1pb1N3/4B2Q/P7/1P3PPP/3RR1K1 b - - 0 24,c5f2 h4f2 b6f2 g1f2 f6e4 e1e4,895,98,66,80,advantage long middlegame,https://lichess.org/ZaRme7AA/black#48
XEZvi,3rk2r/1ppq1ppp/p3p3/5n2/8/2NQb3/PP2P1PP/1K1R1B1R b k - 1 16,e8g8 d3d7 d8d7 d1d7,976,101,93,35,advantage middlegame short,https://lichess.org/OiqQRM9H/black#32
XEa1Q,1nR2bk1/1r2rp1p/p2pN2q/4p1Q1/1P2P1P1/P4P2/5B1P/4R2K b - - 0 33,h6g5 c8f8,1347,76,99,3172,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/8uSLw7SB/black#66
XEa3R,r3kb1r/3n2pp/4p3/2ppq3/1p6/1P6/P2BNPPP/R2Q1RK1 b kq - 1 17,f8d6 d2f4 e5h5 f4d6,1349,252,67,3,advantage middlegame short skewer,https://lichess.org/B2XlqjaE/black#34
XEaN3,5rk1/pp4pp/4P3/2Qp1N2/4p1P1/P6P/3q1PK1/8 b - - 6 34,e4e3 f5e7 g8h8 e7g6 h7g6 c5f8 h8h7 e6e7 d2f2 f8f2,2042,76,100,106,advancedPawn crushing discoveredAttack endgame veryLong,https://lichess.org/H1Ia8d0d/black#68
XEaPE,r2q1rk1/pbp2pbp/1p1p1np1/4n3/4PB2/2PB1N2/PP1N1PPP/R2Q1RK1 w - - 0 11,f3e5 d6e5 f4e5 d8d3,1441,75,99,1938,advantage capturingDefender discoveredAttack opening short,https://lichess.org/Qw7G2Pvv#21
XEaVW,1Qb2rk1/6pp/q7/1p1p4/3P1p2/4PN2/KP2BPPP/3R3R w - - 1 19,a2b1 c8f5 e2d3 f5d3 d1d3 f8b8,1613,84,85,44,advantage long middlegame,https://lichess.org/C8yCSsqs#37
XEalh,rn2k2r/ppp1bpp1/4pn2/6p1/3P2PP/2P2Pq1/PP4N1/RNBQ1K1R b kq - 3 13,g5h4 c1f4 g3f4 g2f4,1552,76,85,187,crushing opening short trappedPiece,https://lichess.org/zlUB4Sk2/black#26
XEaxn,2r5/6p1/3kpp1p/8/p1pK1P2/P1P4P/1P2R1P1/8 b - - 0 40,c8c5 e2e6 d6e6 d4c5,1470,80,88,41,crushing deflection endgame rookEndgame short,https://lichess.org/EmFLnnO8/black#80
XEbBi,r4rk1/pp1n2pp/2pbq3/8/3p4/2NP1N2/PPPQPP1P/2KR2R1 w - - 0 14,f3g5 d4c3 g5e6 c3d2,1741,80,78,48,advancedPawn advantage middlegame queensideAttack short,https://lichess.org/e7w7rMru#27
XEbUM,rn1qkbnr/p2p1p2/bp2p3/1N5p/3PP1p1/8/PPP1QPPP/R1B1KB1R b KQkq - 3 10,d8e7 b5c7 e8d8 c7a6,1657,137,20,13,advantage fork opening short,https://lichess.org/dw1jLaTk/black#20
XEbaX,4r3/p6p/6p1/2q4k/1pB2Q2/2n1r2P/6P1/2R2R1K b - - 0 31,e8e4 g2g4 h5h4 f4h6,1784,116,41,13,crushing middlegame short,https://lichess.org/KFu3Cl9g/black#62
XEc7l,3r1knr/3n4/p2p1N2/P4R1p/2QPq1p1/8/2P3PP/5RK1 b - - 0 27,g8f6 f5f6 d7f6 f1f6 f8e7 c4f7,1421,75,87,516,exposedKing long mate mateIn3 middlegame,https://lichess.org/O0UsYKeh/black#54
XEcQt,5rk1/2p2p1p/8/4Pqr1/8/2P1QpP1/PP3P1K/R3R3 w - - 0 27,e1h1 g5h5 h2g1 h5h1 g1h1 f5h3 h1g1 h3g2,1387,80,90,120,attraction endgame mate mateIn4 veryLong,https://lichess.org/34SLlZL2#53
XEcXe,5rk1/1bp2ppp/1pq5/4B2Q/P1P1PP1N/1P1n3P/6P1/R5K1 w - - 0 24,e5g7 g8g7 h5g5 g7h8,1830,166,-80,16,advantage hangingPiece middlegame short,https://lichess.org/mVeMAKaV#47
XEcYr,8/6pk/7p/p7/3nP3/1R4P1/r4P1P/2R3K1 w - - 1 35,b3b7 d4e2 g1f1 e2c1,1026,86,98,400,advantage endgame fork short,https://lichess.org/ekZj8FFw#69
XEcu6,2r2r2/7k/b3p1R1/p1bpP2P/1q4Q1/3R4/1BP5/1K6 b - - 2 32,c8c7 g6h6 h7h6 g4g6,1712,74,93,515,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/NcMi2Wdd/black#64
XEd2P,r1b1kbnr/ppp1qppp/2n1p3/1N6/3pP3/3P1N2/PPP2PPP/R1BQKB1R w KQkq - 2 6,c1g5 e7b4 c2c3 b4b5,1320,76,89,258,advantage fork opening short,https://lichess.org/RBdRcaUj#11
XEd4C,5r1k/6p1/3p4/4p2p/1P2Q1NP/3P2P1/r3qN2/5RK1 w - - 0 32,g4h2 f8f2 e4e2 f2e2,1842,75,96,900,crushing middlegame short,https://lichess.org/NJZ9Qkq9#63
XEd65,6k1/2q2pbp/p3bpp1/1p2N3/4r3/1PP1B2P/P2Q1PP1/3R2K1 b - - 0 23,e4e5 d2d8 g7f8 d8c7,1019,89,95,295,crushing middlegame short,https://lichess.org/lJUwefRY/black#46
XEdRY,5b2/1q3k2/1r3p2/Q1NPp2r/4R1n1/2N2nPp/1P6/R6K w - - 1 35,c5b7 g4f2,1092,76,92,367,mate mateIn1 middlegame oneMove,https://lichess.org/YVL70WvT#69
XEdlZ,6k1/6Pp/p5p1/4rp2/P1p1N2q/5P2/1P4Q1/R5K1 w - - 0 31,g2g5 e5e4 g5h4 e4h4,1527,74,94,526,advantage endgame short,https://lichess.org/cj31fcZY#61
XEdsQ,3r1r1k/pb4p1/2p1p1qp/1p6/1P6/P5Q1/4NPPP/2R1R1K1 b - - 2 24,g6h5 e2f4 f8f4 g3f4,1236,96,-67,62,crushing middlegame short,https://lichess.org/UBBo5Nwr/black#48
XEe2s,rnbqk2r/1p2Bppp/p7/2Pp4/4n3/2N2N2/PP3PPP/R2QKB1R b KQkq - 0 9,d8e7 c3d5 e7c5 d1a4 b8c6 a4e4,1904,109,70,19,advantage fork long opening,https://lichess.org/fK4V2Z8X/black#18
XEe6T,5rk1/ppn4p/2pb2pB/3p4/1P1P2Q1/P6P/2R1rqP1/2R4K w - - 0 26,c2e2 f2f1 c1f1 f8f1,1069,78,60,110,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/Jb1QZ3cb#51
XEeVX,2r3k1/pp3p1p/5bp1/2p1n3/2P5/P3B1Pq/1PQ1NP1P/R4RK1 w - - 2 21,e2f4 e5f3 g1h1 h3h2,1291,75,89,147,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FPFZ2uUY#41
XEeXC,r2qb1k1/2n2rp1/p3p2p/1p2Pp1Q/1P1b1P2/P7/1BP1B1PP/3R1R1K w - - 0 26,b2d4 f7d7 h5f3 d7d4,1405,77,87,358,advantage middlegame short,https://lichess.org/4HZiZlvp#51
XEehx,8/8/ppk1Q2p/3r2p1/8/6P1/P1q2PKP/8 b - - 0 38,c6c5 e6c8 c5d6 c8c2,1359,111,46,19,advantage endgame short skewer,https://lichess.org/59tkOoPi/black#76
XEeo5,8/2q3k1/P3p2p/4P1p1/5r2/3p4/3p1PPP/R2B1RK1 b - - 0 38,c7c1 d1b3 c1b2 a6a7 f4f8 b3e6 d2d1b f1d1 b2f2 g1h1 d3d2 e6d5,2767,103,89,764,advancedPawn advantage defensiveMove endgame veryLong,https://lichess.org/XU8ACgrT/black#76
XEf1W,6k1/6pp/8/pP2p3/2Q1b1qP/P5Pn/3r1P1K/R7 b - - 4 37,e4d5 c4g4 h3f2 g4c8,1426,75,93,132,crushing endgame short,https://lichess.org/rsujWi8e/black#74
XEf7s,2R5/8/Q1bpp1p1/2pk4/q7/p1rP4/2P1RP2/5K2 w - - 15 44,a6a4 c6a4 c8a8 a4c2,1016,81,95,140,crushing endgame short,https://lichess.org/mRjcr4wO#87
XEfDs,6k1/p4ppp/3P4/2K5/1n6/2P2P2/8/8 b - - 2 34,g8f8 c3b4 f8e8 c5c6,2055,76,89,188,crushing defensiveMove endgame hangingPiece short,https://lichess.org/v7wPDD6d/black#68
XEfHr,3r1rk1/ppp2pp1/2q5/4PN1p/5n2/1Q3N2/PP2n1PP/3RR2K b - - 3 22,d8d1 f5e7 g8h8 e7c6 d1e1 f3e1,1667,74,93,448,advantage fork long middlegame,https://lichess.org/ZAAHzjxA/black#44
