PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
YMk1K,r1b1k1nr/ppp1qpp1/3p4/2b4p/3PPP2/3B4/PP1P2PP/RNBQ1R1K b kq - 0 10,c5d4 d1a4 c8d7 a4d4,1353,90,-71,44,crushing fork opening short,https://lichess.org/tELgyWln/black#20
YMkIx,r1bqk2r/5pp1/p4b1p/4p3/3n4/P2BB1Q1/1P4PP/RN2K1NR w KQkq - 0 19,e3d4 f6h4 g3h4 d8h4,1975,76,97,1670,advantage opening pin short,https://lichess.org/tYow4WGF#37
YMkN3,r2q1rk1/pp1b1ppp/1b2p3/3p4/4P3/1PN5/1PPQP1PP/2KR1B1R b - - 0 16,d5e4 d2d7 d8d7 d1d7,1145,81,82,67,advantage middlegame short,https://lichess.org/xiKTBxhW/black#32
YMkOr,5k2/p2r3p/1p1pR3/2p1b3/2P2B2/1P6/P5PP/7K w - - 2 34,f4h6 f8f7 e6e5 d6e5,1711,164,63,6,crushing defensiveMove endgame short trappedPiece,https://lichess.org/5BjkLMJD#67
YMkP1,8/6k1/6p1/2N4p/1p4rP/p6K/P3R3/8 w - - 0 64,e2e4 b4b3 e4e1 b3b2,1943,110,56,14,advancedPawn advantage endgame short,https://lichess.org/uOs0x7HA#127
YMkT7,3r2k1/3q4/p4QPp/1p6/3N4/4pb2/1PN1K2P/6R1 w - - 2 37,d4f3 d7d3 e2e1 d3d1,1752,75,97,1180,endgame fork mate mateIn2 short,https://lichess.org/Wx5W1JOS#73
YMkgu,8/1p6/p5P1/2kp3P/P7/1P6/2b4K/8 b - - 0 46,c2b3 h5h6 b3c2 h6h7 c2g6 h7h8q,1973,75,89,228,advancedPawn bishopEndgame crushing endgame long promotion,https://lichess.org/F1MGGQ42/black#92
YMkjV,3rr1k1/5pbp/p5p1/1p3p2/1P6/2NBBq1P/2Q2P1K/2R2R2 w - - 0 22,c2e2 g7e5 h2g1 f3h3,1813,75,87,64,crushing deflection middlegame short,https://lichess.org/WQlFaXZq#43
YMkk5,1k1r4/2p5/1pP1P3/pP3Q2/P7/6P1/4q2P/5R1K w - - 3 42,f5f7 d8d2 f1f2 e2f2 f7f2 d2f2,2140,78,89,302,crushing endgame long quietMove,https://lichess.org/6XCBwHvo#83
YMl2I,5r1r/pp2kpQ1/4pn1p/1Bp1q3/4P3/2P5/PP4P1/3R1R1K b - - 0 19,h8g8 g7f6 e5f6 d1d7,1877,75,93,1400,crushing middlegame sacrifice short,https://lichess.org/iL5dGz6I/black#38
YMl3Z,2r1r2k/1p1n1p2/p2p2RQ/3P1P2/1P6/3B2R1/P4P1P/2q3NK b - - 0 34,c1h6 g6h6,1014,82,97,285,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/SvPwlYle/black#68
YMl7c,1kr5/1p3p2/2q4p/3N4/1Q1RP3/2P5/1PK5/8 w - - 2 43,d4c4 c6c4 b4d6 b8a7,1500,500,100,0,defensiveMove endgame equality short,https://lichess.org/YqE9nMK3#85
YMl9E,r3k2r/1ppq1p1b/1b1p1p2/pPnPp2Q/P1P1P2N/2N3R1/2B2P1P/2KR4 b kq - 0 19,e8e7 g3g7 a8f8 g7h7,1684,74,93,233,advantage middlegame short,https://lichess.org/66BpdhQJ/black#38
YMlWv,3q2k1/5pb1/p2p1np1/2pP2B1/5N1Q/P4P1P/1r6/R5K1 b - - 3 29,d8d7 g5f6 g7f6 h4f6,1203,77,91,270,advantage middlegame short,https://lichess.org/TUopDOfB/black#58
YMlX8,r3k2r/5ppp/2q1p3/p2N1b2/Pp1P2n1/1BP5/1P3PPb/R1BQR1K1 w kq - 0 18,g1h1 g4f2 h1h2 f2d1,996,75,100,290,crushing fork middlegame short,https://lichess.org/ropFwkNX#35
YMlXL,1Q4k1/4p1bp/p1p2pp1/3b4/4N3/5P1P/r1q2BP1/4R1K1 b - - 1 27,g8f7 e4d6 e7d6 b8e8,1778,75,91,127,mate mateIn2 middlegame sacrifice short,https://lichess.org/AJ6dloGI/black#54
YMluL,r3r1k1/pp6/1q3p1B/3p3b/1P6/2P1p3/P1Q1R1PP/R5K1 w - - 2 26,e2e3 e8e3 h6e3 b6e3,1292,76,98,1846,advantage middlegame short,https://lichess.org/0ZsWcoWb#51
YMm5W,4r2k/6p1/7p/8/3p1P2/5QPP/3R2K1/2q5 w - - 7 38,d2d4 c1b2 f3f2 e8e2 d4d8 h8h7 f2e2 b2e2,1908,76,86,142,advantage endgame fork pin veryLong,https://lichess.org/Ahzu9ufo#75
YMmDu,3r3k/6p1/p2P2q1/1pPB1prp/1P2pQ2/P4nPP/5P2/3R1R1K w - - 0 42,h3h4 g5g4 f4f3 e4f3,1457,76,91,1394,advantage middlegame short,https://lichess.org/rANDol5d#83
YMmM5,5Q2/pp4K1/8/P4Pq1/1P6/2P5/2k5/8 w - - 31 100,g7f7 g5f5 f7e7 f5f8,973,79,100,212,crushing endgame queenEndgame short,https://lichess.org/Bag9yUnf#199
YMmPH,4rrk1/ppp2pbp/2n5/7b/2N3q1/2Pp1N2/PP1B1PPP/R2Q1RK1 w - - 7 15,d2e3 g4c4,1774,75,90,321,crushing hangingPiece middlegame oneMove,https://lichess.org/pu6kLpwu#29
YMmPZ,6k1/6p1/p4p1p/1p2r3/2n5/q2QP3/2R2PPP/3R1K2 w - - 0 41,c2c4 a3d3 d1d3 b5c4,1500,500,100,0,endgame equality intermezzo short,https://lichess.org/immjV3jC#81
YMmZV,r2qk2r/1bp2pb1/p3p2p/1p1nP3/2pP4/2P3BP/PP1NQPB1/R3K2R b KQkq - 3 18,d5f4 g3f4 b7g2 h1g1,1351,77,86,100,advantage middlegame short,https://lichess.org/aDMlUlJ1/black#36
YMmjz,r2qkb1r/pp3ppp/2n1pn2/1Bpp1b2/3P1B2/4PN2/PPP2PPP/R2QK1NR w KQkq - 2 7,f3e5 d8a5 c2c3 a5b5,1494,94,84,35,advantage fork opening short,https://lichess.org/1GZIWaB7#13
YMmlG,8/3r1pk1/5b1p/p3Q1p1/N3P3/1P3P1P/P1Pq2P1/5RK1 w - - 1 28,e5c5 f6d4 g1h1 d4c5,1224,76,91,638,crushing endgame fork short,https://lichess.org/JGeKvRCB#55
YMn1L,r4rk1/pp2ppbp/2n3p1/q1P5/2B1bB2/1P2PN1P/P3QPP1/2R2K1R b - - 3 14,a5c5 c4f7 f8f7 c1c5,1091,75,96,379,crushing discoveredAttack middlegame short,https://lichess.org/g5qIiYEk/black#28
YMn3C,4r3/P1p2p1r/2kpb3/8/3B4/6P1/4NP1p/RR4K1 w - - 0 34,g1h1 e6d5 f2f3 d5f3,1009,79,97,340,mate mateIn2 middlegame short,https://lichess.org/01rZtJJq#67
YMn6u,5N2/6k1/p7/1p1nP2p/2p4P/8/8/3K1R2 w - - 1 56,e5e6 d5e3 d1e2 e3f1,585,195,43,20,crushing endgame fork short,https://lichess.org/PVyzeeb3#111
YMn7o,r4rk1/1p3ppp/p4n2/3q1N2/4p3/2P1Q2P/PR4P1/5RK1 b - - 3 22,d5d3 e3g5 f6e8 f5h6 g8h8 h6f7 f8f7 f1f7,2063,77,90,394,crushing deflection kingsideAttack middlegame pin veryLong,https://lichess.org/MakKTLKI/black#44
YMn9E,8/5p2/1p2k1p1/p5Pp/1PP2P2/P3K3/8/8 b - - 12 42,e6f5 c4c5 f5e6 c5b6 e6d6 b4a5,2047,79,90,327,capturingDefender crushing endgame long pawnEndgame,https://lichess.org/VE19JG9G/black#84
YMnPB,8/6p1/4k2p/1p6/4rP2/1pK3P1/1R5P/8 w - - 0 44,b2b3 e4e3 c3b2 e3b3,1843,76,87,82,crushing endgame rookEndgame short,https://lichess.org/T44VkAwD#87
YMnQd,1k1r1b1r/1pp3pp/p2p4/3Qn3/2P1N1Pq/4P2P/PP1B2K1/R4R2 b - - 1 18,h7h5 g4g5 c7c6 d5d4,2254,87,78,47,crushing middlegame quietMove short,https://lichess.org/0hLiJNy8/black#36
YMnaa,rnbqkb1r/pp2pp1p/2p3p1/6B1/2PPp3/4P3/PP3PPP/R2QKBNR w KQkq - 0 7,a2a3 d8a5 b2b4 a5g5,1466,140,56,15,advantage fork opening short,https://lichess.org/qN3RIc69#13
YMngJ,8/2p5/8/6RP/1k6/rp4P1/5PK1/8 w - - 3 45,g5g4 b4c3 h5h6 a3a8,2335,98,79,35,crushing defensiveMove endgame rookEndgame short,https://lichess.org/XoSP6V9g#89
YMnjS,3r2k1/3n1ppp/2p5/p7/N3P3/1P3P2/1QP1q1PP/2KR4 w - - 4 34,a4c5 e2e3 c1b1 e3c5,1467,75,92,223,advantage endgame fork short,https://lichess.org/lpKcBJoU#67
YMnoS,b1r2rk1/3p1pp1/Q1n4p/1p1B4/5q2/5N2/PP3PPP/1KR1R3 b - - 0 26,c6b4 a6c8 f8c8 c1c8 g8h7 d5a8,2228,87,90,300,advantage fork long middlegame,https://lichess.org/fJDooTV4/black#52
YMnpX,3Q3R/1p6/pk1p4/3q1p2/1P2p1p1/P5P1/1B1r4/K7 b - - 5 42,b6b5 d8a5 b5c4 h8c8,1530,77,72,69,crushing endgame short,https://lichess.org/V9qX8lgb/black#84
YMo0K,r3rk2/5pRQ/2p4P/p7/1p1q4/5b1P/PP1B1P2/K7 b - - 2 27,f3h5 h7h8 f8e7 g7f7,2038,74,96,1235,crushing master middlegame short,https://lichess.org/AnJ5hMls/black#54
YMo3k,2kr4/2p1np1p/2n3p1/p7/2qNP3/P1p4P/1PQ5/1K1R2R1 w - - 0 34,c2c3 d8d4 d1d4 c4d4 c3d4 c6d4,1806,75,99,1707,advantage long middlegame,https://lichess.org/2tJZP4fD#67
YMo9V,r2q1rk1/2p2p2/p2bpn1p/1p4pb/4N2B/PB1P1P2/1PP1QP1P/2KR2R1 b - - 1 17,d6h2 g1g5 h6g5 h4g5,1939,164,-75,7,advantage kingsideAttack middlegame sacrifice short,https://lichess.org/fVXk5sEG/black#34
YMoDc,rn1qkbnr/p3pppp/2bp4/1pPB4/4P3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 6,d6c5 d5f7 e8f7 d1d8,1655,74,92,658,attackingF2F7 crushing deflection discoveredAttack opening short,https://lichess.org/lrqBNgdo/black#12
YMoZ8,r4r1k/1p1R2pp/p1n2pn1/8/4P3/2q1BN2/P3QPPP/3R2K1 b - - 3 17,b7b5 d1c1 c3c1 e3c1,1662,74,92,411,advantage middlegame short,https://lichess.org/sxIBOMHO/black#34
YMp1g,r1b1kb1r/1pB3p1/p1n1qp1p/3p4/Q7/2NBP3/PP3PPP/R3K2R w KQkq - 2 16,c3d5 e6d5 d3g6 e8d7,1500,500,100,0,equality hangingPiece middlegame short,https://lichess.org/YkP9Bl8o#31
YMpRT,8/pp4bk/2n3Np/4p3/2Qp4/5n1q/PP3rP1/2R2R1K w - - 0 30,g2h3 f2h2,1152,82,96,231,arabianMate mate mateIn1 middlegame oneMove,https://lichess.org/RmhD44BZ#59
YMpfw,2r1r1k1/1p3p2/p1q2bpp/8/1Q2P3/1PN2P2/PP4PP/1K1R3R w - - 0 22,c3d5 c6c2 b1a1 c2b2,1298,80,82,68,mate mateIn2 middlegame queensideAttack short,https://lichess.org/ezwIOD0V#43
YMphn,7r/1Q6/p3q1k1/3pPp2/5Bpr/1P3n2/R6P/5R1K w - - 1 37,a2a6 h4h2 f4h2 h8h2,1332,76,97,1539,arabianMate mate mateIn2 middlegame short,https://lichess.org/VuWJCWHd#73
YMpsj,r2q1k1r/1p2bppp/n2p4/1B1Pp3/8/Q7/PP3PPP/R1B1K2R w KQ - 2 15,a3f3 d8a5 c1d2 a5b5,1112,76,100,262,advantage fork middlegame short,https://lichess.org/4Ujil4dV#29
YMqQR,8/1k6/1Np1p3/2Pp1b2/1P1P2p1/4P1Pr/1R6/6K1 w - - 1 34,g1f2 h3h2 f2e1 h2b2,884,79,100,224,crushing endgame short skewer,https://lichess.org/i2H5V1qA#67
YMqgd,8/2N2pk1/3rp2p/1p4p1/2n5/P6P/1PP1R1PK/8 b - - 2 39,c4b2 c7e8 g7f8 e8d6,1138,75,93,153,crushing endgame fork short,https://lichess.org/UdSP1ztK/black#78
YMqhx,8/6P1/ppk3K1/2pn4/8/8/P7/8 w - - 1 51,g7g8q d5e7 g6f6 e7g8,828,92,79,81,crushing endgame fork short,https://lichess.org/ftfe2gkw#101
YMqiG,3n4/5k2/2pP1p2/2P1pP1K/1B6/8/8/8 b - - 5 49,f7g7 b4a5,1164,260,-100,4,crushing endgame oneMove,https://lichess.org/DLJajYA2/black#98
YMqym,5k2/8/4bp1p/1P6/8/P4PK1/r4B1p/2R5 b - - 1 37,a2a3 f2c5 f8e8 c5a3,1103,74,100,1577,crushing endgame fork short,https://lichess.org/dcV12ASp/black#74
YMr9S,r2k1b1r/pp3p2/4pn1p/2ppN1p1/Q2PP1P1/2P2P2/Pq4BP/1N3RK1 b - - 0 16,b2e2 e5f7 d8e7 f7h8,1289,87,54,48,advantage fork middlegame short,https://lichess.org/NRQuXBoP/black#32
YMrL4,4bbB1/1Q4kp/3p2p1/q1P1p1P1/4N3/3PP2P/p6K/8 b - - 3 31,g7g8 e4f6 g8h8 b7h7,1385,77,88,105,endgame fork mate mateIn2 short,https://lichess.org/nohUWcLi/black#62
YMrXH,3r1rk1/1pp2ppp/p1q3b1/4P3/3Bp1P1/7P/PPP1Q1B1/2KR3R w - - 3 18,d1d3 e4d3 g2c6 d3e2,1248,102,63,44,advancedPawn crushing middlegame short,https://lichess.org/nBqNql5D#35
YMrdf,2rq1rk1/pp2ppbp/2np2p1/8/3NPPb1/2P1B3/PPQN2PP/R4RK1 w - - 0 13,f4f5 c6d4 e3d4 g7d4,1462,76,94,2283,advantage middlegame short,https://lichess.org/zKEtU2XE#25
YMrpz,8/8/p1nkppp1/1p1p4/5P2/P1N5/1P5r/2KR4 b - - 1 39,h2f2 c3e4 d6e7 e4f2,1312,74,98,855,advantage endgame pin short,https://lichess.org/TnhXPpD4/black#78
YMsql,8/1B6/P2r4/4k1p1/1p2p1P1/3pP1K1/8/8 b - - 0 36,d6b6 a6a7 d3d2 a7a8q d2d1q a8a5 e5f6 a5b6,2009,77,92,252,advancedPawn crushing endgame fork promotion veryLong,https://lichess.org/dWJD1zdw/black#72
YMt2g,r4rk1/pQp1bppp/5n2/4q3/5B1n/1B5P/PPP3P1/RN3R1K b - - 1 17,e5b2 b3f7 f8f7 b7b2,1863,75,98,1827,crushing discoveredAttack middlegame short,https://lichess.org/QwqUmC45/black#34
YMt8D,r1b1k2r/p3qp2/4n1p1/2p1Q3/1pPpP3/1P1N2P1/P1B2P1P/R4RK1 w kq - 5 23,f2f4 f7f6 e5d5 c8b7,2022,75,97,1697,advantage middlegame short,https://lichess.org/IPuaPqcx#45
YMtCU,8/8/2B5/1P2R3/4npp1/4k3/1r6/6K1 b - - 1 60,b2b4 e5e4 b4e4 c6e4,1149,78,88,162,crushing endgame short,https://lichess.org/IIHvB55k/black#120
YMtG6,3r1r2/pp3pk1/2pb2pN/6Q1/4pP2/2Pq3P/PP4PK/R1B5 b - - 4 26,f8h8 h6f5 g7g8 g5d8,1414,74,95,1706,advantage interference middlegame pin short,https://lichess.org/GxpGOZpQ/black#52
YMtO7,8/6p1/2p2p1p/1pK2k2/1P6/P5P1/7P/8 b - - 4 35,f5e6 c5c6 f6f5 c6b5,990,89,86,59,crushing endgame pawnEndgame short,https://lichess.org/66QLZR31/black#70
YMtQm,5r1k/1p3rp1/1q2p2R/3pP3/p2p3P/2P5/PP1QP2K/6R1 b - - 0 28,g7h6 d2h6 f7h7 h6f8,1181,75,100,1016,deflection endgame mate mateIn2 short,https://lichess.org/YtAMXfrr/black#56
YMtbF,3rk3/3nbp2/pp2pn1p/2p5/2P3rB/1PNR2P1/P3N2P/3R2K1 b - - 0 22,d7e5 d3d8 e7d8 d1d8,1457,136,83,31,crushing middlegame short,https://lichess.org/DQ0Ft1Sx/black#44
YMtrh,4r1k1/Q4p1p/4pqp1/8/8/4B1P1/P1b2P1P/4R1K1 b - - 0 29,c2e4 a7a4 e8a8 a4e4,2035,77,80,56,crushing endgame fork short,https://lichess.org/2grVIxru/black#58
YMtv7,3r4/p1p4p/bp5k/6p1/5q2/2P2P2/PP4PP/RN2Q1K1 w - - 1 22,b1d2 d8d2 e1e6 h6g7,2183,74,95,1137,advantage defensiveMove endgame short,https://lichess.org/h511gLOo#43
YMu3z,8/7p/2k1p1p1/2n2p2/p1K2P1P/P1B3P1/8/8 b - - 1 49,c6b6 c3d4 b6c6 d4c5,1425,140,65,7,crushing endgame short,https://lichess.org/lYgR6eBn/black#98
YMu9P,r4rk1/1q1p1ppp/ppbbp3/4P3/1P1P4/P2Q1N2/2R2PPP/2R3K1 w - - 0 22,e5d6 c6e4 d3e3 e4c2,1458,80,85,60,crushing middlegame short skewer,https://lichess.org/ejc81Lgn#43
YMuAT,2rr2k1/1p1b1ppp/pqn1p3/8/B2P4/P1NQ4/5PPP/2RR2K1 b - - 1 21,c6e5 d4e5 d7a4 c3a4 c8c1 d1c1,2168,75,95,1541,advantage hangingPiece long middlegame,https://lichess.org/9YArIC9Z/black#42
YMuQ1,2rqr1kb/pb3p1p/5Pn1/2p2NPQ/1p1pP3/7P/PPP3B1/R4RK1 b - - 3 26,b7e4 f5h6 g8f8 h6f7,2422,87,88,224,advantage kingsideAttack middlegame short,https://lichess.org/iXEj3v4N/black#52
YMuRp,r2nk2r/ppp2ppp/5n2/8/1b1Np1b1/2N3P1/PPPBPPBP/2KR3R w kq - 10 12,g2e4 b4c3 d2c3 f6e4,1511,76,94,1182,advantage capturingDefender intermezzo middlegame short,https://lichess.org/MuyqezQb#23
YMucY,8/5pp1/6k1/1P1p4/6P1/7p/5QbP/2q2NK1 b - - 0 39,g2f1 f2f5 g6h6 f5h5,1352,75,85,293,endgame mate mateIn2 short,https://lichess.org/x7DIjW2e/black#78
YMv7m,r2q1rk1/1p1b1pb1/2pp2pp/3Nn2n/p3P3/P3Q3/1PPB1PPP/1K1R1BNR w - - 0 18,d5b6 e5g4 b6a8 g4e3,1771,77,73,59,crushing opening short,https://lichess.org/Ik938uA9#35
YMvTi,r3r1k1/2R3p1/b6p/p7/q1P5/7P/6P1/5QBK b - - 0 34,a8c8 f1f7 g8h8 f7g7,1262,78,94,315,mate mateIn2 middlegame short,https://lichess.org/9igrf1pp/black#68
YMw6K,8/4Q2p/p5p1/kp6/5q2/1Bb4P/P1P3PK/8 w - - 3 50,h2h1 c3e5 e7e5 f4e5,1561,80,82,316,crushing endgame quietMove short,https://lichess.org/OZNOFmNP#99
YMw7H,1r3rk1/pb3ppp/1p6/4P3/3pB3/1Pq5/P1PQ2PP/4RRK1 w - - 5 22,e4h7 g8h7 d2c3 d4c3,971,135,62,17,advantage hangingPiece middlegame short,https://lichess.org/YeQVDtjV#43
YMwTl,5rk1/1b2r1p1/p6p/1p1p4/8/P1Pq1NRQ/1PB2P2/1K6 b - - 1 35,d3c4 h3h6 c4f1 b1a2,1556,116,50,16,crushing defensiveMove middlegame pin short,https://lichess.org/r0YzAyqi/black#70
YMwgt,3r1rk1/pp3p1p/6p1/4pN2/2P4q/1P1B4/2Q4P/6RK b - - 1 27,h4f4 g1f1 g6f5 f1f4,2192,79,86,254,advantage middlegame short,https://lichess.org/KPoI1FQs/black#54
YMx0m,r4rk1/5qp1/bp1p3P/p2Qp3/3P4/4B3/PP3PP1/R3K2R w KQ - 3 23,d5d6 f7c4 d6e6 c4e6,1939,74,91,169,crushing middlegame short,https://lichess.org/TLWEWg5c#45
YMx2n,r1bqr1k1/pp1p1ppp/3b4/2p1P3/4Q3/2N5/PPP3PP/R1B1KB1R w KQ - 1 12,f1d3 e8e5 e1g1 e5e4,1347,96,88,32,advantage opening pin short,https://lichess.org/IDYiYwJ4#23
YMx5F,2r2rk1/p2bpp1p/3p2p1/3N4/1Pp1P1n1/P1b5/3N1PPP/3RKB1R b K - 1 19,f8e8 d5c3,1050,97,62,79,advantage hangingPiece middlegame oneMove,https://lichess.org/L5u7w2yd/black#38
YMxEJ,r1bq1rk1/ppp2ppp/2np4/2b1p1N1/2B1P1n1/2NP4/PPP2PPP/R1BQ1R1K b - - 5 8,g4f2 f1f2 c5f2 d1h5,1555,74,90,124,crushing opening sacrifice short,https://lichess.org/2mmg6k31/black#16
YMxK2,r1bqk2r/pppp2pp/5nn1/4p3/1b2P3/2NQ1NB1/PPP2PPP/R3KB1R b KQkq - 3 9,d7d6 d3b5 c8d7 b5b4,1273,76,94,267,crushing fork master opening short,https://lichess.org/0lIs5M1l/black#18
YMxNp,r1br2k1/1pq1bppp/2p2n2/p1n1p3/2P1P3/P1N2N2/1PQBBPPP/1R3RK1 b - - 9 14,f6e4 c3e4 c8f5 e4f6 e7f6 c2f5,1724,76,93,214,advantage discoveredAttack kingsideAttack long middlegame,https://lichess.org/GdE3TSLB/black#28
YMxOb,7r/1p2q1k1/p2pB1P1/3P1QRb/2p1P3/b1P4P/7K/8 b - - 1 34,h5e2 f5f7 e7f7 g6f7 g7f6 g5g8,1929,74,92,165,advancedPawn crushing discoveredAttack exposedKing long middlegame,https://lichess.org/ew6TJmJv/black#68
YMxhs,r1b1k1nr/pppp1ppp/3b1q2/8/3QPP2/4B3/PPP3PP/RN2KB1R b KQkq - 0 7,d6f4 d4f6 g8f6 e3f4,1411,77,81,160,advantage capturingDefender intermezzo opening short,https://lichess.org/hhChCCV7/black#14
YMyE1,rnbqkb1r/p3pp1p/2p2np1/4P1B1/1p6/1BN5/PPP2PPP/R2QK1NR b KQkq - 0 8,b4c3 b3f7 e8f7 d1d8,1698,75,94,1647,attackingF2F7 crushing deflection opening short,https://lichess.org/K7LUeyv7/black#16
YMyF3,r1bqr1k1/ppp1n1pp/5p2/3BQ3/3P4/5N2/PP1N1PPP/R3R1K1 b - - 0 14,e7d5 e5e8 d8e8 e1e8,1324,99,33,20,crushing kingsideAttack middlegame short,https://lichess.org/BI1sMRjI/black#28
YMyGJ,3r1rk1/pp3p1p/1q4p1/8/4P1Q1/3p4/PP1N1P2/2KR2R1 w - - 0 25,f2f4 d8c8 c1b1 c8c2,1923,75,91,403,advantage middlegame short,https://lichess.org/i5BZZ0DY#49
YMyIk,r1k3Q1/pbpr1p1p/2n1p3/5pB1/8/q7/2B2P1P/1K1R2N1 b - - 1 22,c6d8 g8d8 d7d8 d1d8,1660,76,93,196,mate mateIn2 middlegame queensideAttack short xRayAttack,https://lichess.org/NxZst9EC/black#44
YMyOC,2r2rk1/3b2pp/1p2p1q1/p2pP3/4np2/PN2B3/1PB1QPPP/R4RK1 w - - 0 22,e3b6 f4f3 e2f3 f8f3,1624,74,91,358,crushing middlegame pin short,https://lichess.org/NJFTJjRA#43
YMyQE,r5k1/3Qb1pp/8/3p2q1/3Pp3/4P1P1/1B3P2/6K1 b - - 2 27,g5f6 d7d5 f6f7 d5a8,1256,75,100,1513,advantage endgame fork short,https://lichess.org/5aFcOb7C/black#54
YMyaj,r5k1/ppQ3pp/2p5/3p4/3q4/3P4/P5PP/5R1K b - - 2 26,d4d3 c7f7 g8h8 f7f8 a8f8 f1f8,1118,75,100,356,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/CkN6zWqE/black#52
YMyet,r1b2rk1/ppp1qppp/2n5/3p4/3P4/4PN2/PP3PPP/R2QKB1R w KQ - 3 10,f1b5 e7b4 d1d2 b4b5,1154,75,81,389,advantage fork middlegame short,https://lichess.org/YprCa5Es#19
YMyfK,2b4r/r2p3p/1p1Npk1R/1P3p2/2P5/3P4/5PKP/8 b - - 7 35,f6g5 d6f7 g5g4 h2h3 g4f4 h6h4,2151,77,91,718,endgame fork long mate mateIn3,https://lichess.org/5jBV2sj0/black#70
YMyj1,8/5pk1/3p1qp1/2pPb2p/2B1Q2P/1P4P1/r4P2/4R1K1 w - - 2 28,f2f4 e5d4 g1h1 d4f2,1735,75,84,128,crushing endgame short,https://lichess.org/YaosUc3w#55
YMypW,8/5rk1/2P4p/6p1/3P4/3QPnP1/5P1P/6K1 w - - 3 37,g1g2 f3e1 g2f1 e1d3,954,174,88,13,crushing endgame fork short,https://lichess.org/G7iFs7Yn#73
YMz6B,8/8/1pkp1r2/p3rP2/P1P1P2p/1P1PK1bP/5pP1/3R1R2 b - - 1 63,c6c5 d3d4 c5b4 d4e5,977,77,100,221,crushing endgame fork short,https://lichess.org/7tV4lNzp/black#126
YMzFZ,8/8/4p3/7p/5npP/3k2N1/5PP1/5K2 w - - 4 44,f1g1 f4e2 g1h2 e2g3,967,84,100,156,crushing endgame knightEndgame short,https://lichess.org/c2bhGzAn#87
YMzIO,r5k1/pp5p/5p2/PP1Qb2N/2p5/4P1Pb/2q5/3R2K1 b - - 0 30,g8h8 d5d8 a8d8 d1d8,1225,78,86,171,mate mateIn2 middlegame sacrifice short,https://lichess.org/pkDVdbNB/black#60
YMzwc,5k1r/5p2/p3b2p/7B/2p5/5RRP/P5PK/3r4 b - - 5 43,h8g8 g3g8 f8g8 f3g3,1540,74,92,206,attraction crushing endgame short,https://lichess.org/C5AOOncT/black#86
YMzxb,3r1rk1/4bpp1/1p2b2p/p1p4q/2P5/2QBB2P/PP3PP1/R2R2K1 w - - 0 20,d3e4 d8d1 a1d1 h5d1,1108,77,100,225,crushing kingsideAttack middlegame short,https://lichess.org/LXjYQ7vX#39
YN00t,1r1r2k1/p1p1qppp/3b4/3n4/8/4P3/PPPNQPPP/1RB2RK1 w - - 9 18,d2f3 d5c3 b2c3 b8b1,1862,84,80,41,advantage middlegame short,https://lichess.org/qAZ0ELlF#35
YN05N,4rrk1/p1p2qp1/1pQp3p/1N5b/4P3/2N3RP/PP3PP1/5RK1 w - - 4 22,f1e1 f7f2 g1h2 f2e1 c6d5 h5f7,1356,81,80,60,advantage fork long middlegame,https://lichess.org/mmarFykL#43
YN07h,1r4k1/6p1/1Pp5/2P1nPN1/8/5K2/8/2R5 w - - 0 48,f3f4 e5d3 f4e4 d3c1,840,90,81,63,advantage endgame fork short,https://lichess.org/seZma3b3#95
YN089,r2q1r2/n2n2kb/p1p1Q3/PpPpp1P1/1P1P2P1/2N5/4BP2/R4K1R b - - 0 23,d8g5 e6d7 f8f7 h1h7 g7h7 d7f7,1391,144,4,10,attraction crushing deflection exposedKing hangingPiece long middlegame,https://lichess.org/lCG2dmW7/black#46
YN0UG,1r1q2k1/p1p1rppp/b1B2b2/1pP5/3nN1Q1/8/PP3PPP/R1B2RK1 b - - 4 20,g8f8 e4f6 d4e2 g1h1,1460,78,61,76,crushing middlegame short,https://lichess.org/m0t1SqVQ/black#40
YN0e1,8/p1p5/8/3p1k1p/P4p2/2P2K1P/1P4P1/8 w - - 0 35,g2g3 f4g3 f3g3 f5e4,2542,80,95,719,advantage defensiveMove endgame pawnEndgame short,https://lichess.org/IwsoXhGn#69
YN0iR,r6k/3b1pqp/2N2N2/2p1P2p/4QP2/1pb5/6PP/5R1K w - - 0 31,f6d7 b3b2 e4d3 a8a1,2190,81,91,241,advancedPawn crushing middlegame short,https://lichess.org/rUNsaZLD#61
YN1FT,4Q2k/p2r1pp1/3q1n1p/3p4/8/P2B3P/2P2PP1/4R1K1 b - - 4 28,f6e8 e1e8 d6f8 e8f8,951,103,100,32,endgame mate mateIn2 short,https://lichess.org/FkS8E6T6/black#56
YN1Uf,3r3k/3rb2p/p4qp1/8/2PPQp2/1P6/P4PPP/R3R1K1 b - - 0 31,d7d4 e4e7 f6e7 e1e7 d4d1 e7e1,1719,74,100,1748,advantage long middlegame,https://lichess.org/TsxKgvgn/black#62
YN1by,1k6/p1p2R2/1p1p4/8/Q2Pr3/2P3P1/PP5r/Kq6 w - - 0 36,a1b1 e4e1 a4d1 e1d1,978,95,100,144,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/JWNFj1Pw#71
