PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
XkUyh,r1b1R3/pp3Qpk/3r3p/q7/7b/7P/PPP2PP1/R5K1 b - - 0 21,d6g6 f7g8,1063,79,96,359,mate mateIn1 middlegame oneMove,https://lichess.org/im89yhA4/black#42
XkUyv,r5k1/1p1n2p1/p5r1/3p4/P2Pp3/1N3p1R/1PP2P2/2K4R b - - 1 29,g6g2 h3h8 g8f7 h8a8,910,92,56,94,advantage endgame short skewer,https://lichess.org/7e4V7p4t/black#58
XkV75,1r3r2/5pk1/3b2b1/p1pp4/Pq5R/5N2/Q4PPP/5RK1 b - - 2 30,f8h8 h4b4,1500,500,100,1,equality middlegame oneMove,https://lichess.org/6IOqtySx/black#60
XkVDL,7r/5k2/1p1p2p1/p2P2P1/P1P1PP2/2R5/5K1r/4R3 w - - 3 38,f2e3 h8h3 e3d4 h2d2 c3d3 d2d3,1500,75,85,636,endgame long mate mateIn3 rookEndgame,https://lichess.org/i2tkN5Eq#75
XkVFL,8/1ppn4/3p2k1/p2Pp1pp/PP2P3/2P1N1PP/5K2/8 b - - 0 40,a5b4 c3b4,1500,500,100,0,endgame equality knightEndgame oneMove,https://lichess.org/gCoijCxZ/black#80
XkVQG,8/1ppk4/3p2r1/b4Nr1/p2PPp2/P4P1R/1P3KP1/6R1 b - - 0 36,g5g2 g1g2 g6g2 f2g2,682,108,94,310,crushing endgame short,https://lichess.org/pUB6IrPU/black#72
XkVTW,r1b1k2r/p3nppp/2p5/2b1P3/3p4/8/PqN2PPP/RNBQK2R b KQkq - 1 13,c5b4 e1f1 c8a6 f1g1 a6e2 c1b2 e2d1 c2b4,2207,79,96,123,advantage capturingDefender defensiveMove opening trappedPiece veryLong,https://lichess.org/NDvFMDzz/black#26
XkVcr,r1r3k1/3n1ppp/2p1p3/pR6/P1P1B3/2P5/5PPP/5RK1 w - - 0 24,b5b7 d7c5 e4c6 c8c6,1527,189,-100,7,crushing endgame fork short,https://lichess.org/ZAvAXutW#47
XkVi0,r4rk1/5ppp/pq3n2/n4N2/1p1pP3/1P5P/2Q3PN/1R1R3K b - - 1 27,a8c8 f5e7 g8h8 e7c8,1072,75,100,421,advantage fork middlegame short,https://lichess.org/GrOF8XY9/black#54
XkW8H,r1b3k1/1p4pp/p1p5/8/3q4/5Q2/P1P3PP/5R1K b - - 1 24,c8g4 f3f7 g8h8 f7f8 a8f8 f1f8,1244,76,96,996,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/DIq50xrG/black#48
XkWTS,r5k1/p3Rppb/1p3q1p/3p3Q/7N/1Pr2P2/2P3PP/4R2K b - - 5 29,c3c2 e7e8 a8e8 e1e8,832,83,100,283,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/pWSUI1um/black#58
XkWgR,8/p4R1p/5npk/8/8/1B1N2P1/Pr3r1P/6K1 b - - 2 27,f2h2 d3b2 h2b2 f7f6,1520,74,93,175,advantage endgame short,https://lichess.org/UoZA0eFy/black#54
XkX1H,k1r5/6p1/p4pr1/2PR4/4R3/2P4K/P3p3/8 w - - 0 36,e4e2 c8h8 d5h5 h8h5,1257,74,100,299,endgame mate mateIn2 rookEndgame short,https://lichess.org/ft1LbKv9#71
XkXMH,r2q1r1k/4b1pp/p2pQn2/1pp3B1/4P3/2N5/PPP2PPP/R4RK1 w - - 1 16,c3d5 f6d5 g5e7 d5e7,1388,76,75,174,advantage middlegame short,https://lichess.org/KsghNEAo#31
XkXUM,2kr3r/2pnppb1/p1p1b1pp/2N5/8/3P1N2/PPP2PPP/R1B2RK1 w - - 4 14,c5a6 c8b7 c1e3 b7a6,1784,75,83,76,advantage middlegame short,https://lichess.org/WyTg5zKe#27
XkXX8,2kr4/pp2b1p1/4p1Np/4Pp2/q2r1P2/P2Q2P1/1P4P1/1K1R3R w - - 0 22,g6e7 c8b8 d3d4 d8d4 d1d4 a4d4,1436,74,94,2432,advantage defensiveMove long middlegame,https://lichess.org/HOUxYaVs#43
XkYOt,b1r2rk1/4qp1p/p3p1p1/1p1pn3/3Pn3/1P1BP2Q/P1R1NPPP/2R3K1 w - - 0 20,c2c8 e5d3 c1c7 e7b4,1987,145,47,6,advantage hangingPiece master middlegame short,https://lichess.org/vpGsXmZO#39
XkYbn,2B2k2/p6p/8/5p2/1P1Pp1p1/P3P1P1/R1n2PKP/2r5 w - - 0 31,c8f5 c2e1 g2f1 e1f3 f1e2 c1e1,1711,75,90,228,discoveredAttack endgame hookMate long mate mateIn3,https://lichess.org/H4qjYk0p#61
XkYcP,5rk1/7p/6p1/2q5/6N1/6PP/4Q2K/8 b - - 1 46,c5f5 g4h6 g8g7 h6f5,1383,79,92,250,crushing endgame fork short,https://lichess.org/a4CJHi8e/black#92
XkYuL,8/1RP5/6k1/p4p2/P2n3p/1P1r2pP/6P1/4K3 b - - 2 50,d3e3 e1d2 e3e2 d2d3 e2c2 d3d4,860,82,78,98,crushing defensiveMove endgame long,https://lichess.org/QI7slyw7/black#100
XkYwS,2q3k1/Qp1n1pb1/1PN3pp/3p4/8/7P/5PP1/6K1 b - - 0 34,d7b6 c6e7 g8f8 e7c8,1219,84,95,83,crushing endgame fork short,https://lichess.org/p8uJvoHg/black#68
XkZB6,3R4/8/7r/6p1/5p1k/5P2/5PK1/8 b - - 20 60,h6g6 d8h8 g6h6 h8h6,762,91,73,140,endgame mate mateIn2 rookEndgame short,https://lichess.org/r3xqJAUJ/black#120
XkZCd,7k/p4Bpp/1p6/4P3/N1Q2P2/4P3/PPr3qP/4KR2 w - - 3 29,c4d3 c2c1 d3d1 c1d1 e1d1 g2f1,1165,76,98,1006,advantage attraction endgame exposedKing long,https://lichess.org/9nkk4C0s#57
XkZIq,2R5/kp4pp/p3Rp2/2p5/P4B2/3r1PP1/r6P/6K1 w - - 6 36,c8c5 d3d1 e6e1 d1e1,955,81,74,92,endgame mate mateIn2 short,https://lichess.org/lphI9kgO#71
XkZiy,r2q1rk1/p1n2ppp/1pp1p3/3pP3/3P2Pn/P4N2/1PPBQP1P/R3K2R w KQ - 1 14,d2g5 h4f3 e2f3 d8g5,1355,75,66,212,crushing middlegame short,https://lichess.org/QqCYiY74#27
XkZoZ,rq1kr3/2p4p/p4p1n/3P2p1/4Q3/1P3N1P/P4PP1/RN2K2R w KQ - 1 22,f3e5 e8e5 e4e5 f6e5,1137,235,-100,3,crushing middlegame pin short,https://lichess.org/ycLfZRTj#43
XkZqz,rn3rk1/p1R5/1p1pp2p/8/3PB1q1/2P5/PPQ2P2/R3K3 w Q - 4 21,e4a8 g4g1 e1e2 f8f2 e2d3 g1g3 d3c4 f2c2,2210,76,93,1738,advantage middlegame veryLong,https://lichess.org/bsncLv7c#41
Xkafa,2r3k1/1p3pp1/p1q1bn1p/3p4/3P4/1N5P/PPBQ1PP1/2R3K1 b - - 6 22,f6e4 c2e4,1094,80,88,160,advantage middlegame oneMove,https://lichess.org/14QHgruB/black#44
Xkb3s,r1bq3r/1p1nb1p1/p3Nnkp/4p3/4P3/2NR4/PP2QPPP/R5K1 b - - 1 15,d8b6 d3g3 g6f7 g3g7 f7e8 c3d5,1888,81,67,32,crushing long middlegame,https://lichess.org/Ics2Y5ZV/black#30
Xkb7x,Rnkr3r/1ppqbppp/8/1P1p4/QP1Pn1b1/2P2N2/3BBPPP/5RK1 b - - 4 15,g4f3 a8b8 c8b8 f1a1,2205,85,70,51,crushing middlegame sacrifice short,https://lichess.org/S7uzX75P/black#30
XkbM3,3r2k1/1b5p/5p2/p4B2/P1p5/1pP3P1/1P3P1P/4R1K1 w - - 0 31,e1e7 d8d1 e7e1 d1e1,652,97,54,73,endgame mate mateIn2 short,https://lichess.org/OMa6Srzp#61
XkbRk,2r2rk1/pp3pp1/1q2p2p/3pP3/3Pb2B/2P5/PP4PP/R1Q2RK1 w - - 0 22,f1f6 g7f6 h4f6 g8h7,1863,79,77,52,crushing defensiveMove middlegame short,https://lichess.org/6VX53Woy#43
XkbVL,1k2r3/pp3pQ1/2p4p/2q1r3/1R5P/P5P1/1PP5/2K4R w - - 1 27,g7f7 e5e1 h1e1 e8e1 c1d2 c5e3,1339,76,87,502,endgame long mate mateIn3,https://lichess.org/RAL78tGz#53
XkbaB,8/6kp/3R1n2/1B6/1r6/6P1/5K1P/8 w - - 0 46,b5e2 f6e4 f2e3 e4d6,1073,78,100,159,advantage endgame fork master short,https://lichess.org/WqQySsBF#91
XkbkY,r2q1r2/pb1nnpkp/6p1/3p4/2p5/2N2N2/PPPQBPPP/R4RK1 b - - 1 15,d7c5 d2d4 g7g8 d4c5,1325,77,89,409,crushing fork middlegame short,https://lichess.org/b6Z7cSEK/black#30
XkbvV,6k1/pp4p1/7p/5p2/3r1P2/1P1pK1PP/P1rR4/3R4 b - - 6 37,d4d8 d2c2 d8e8 e3d3,1137,83,92,73,crushing endgame rookEndgame short,https://lichess.org/CDZdhYRJ/black#74
Xkcb5,5rk1/p1q1n2p/1p4p1/1Ppp2N1/P3p3/B7/2P3P1/1R2Q1K1 b - - 1 23,c7f4 g5e6 f4e5 e6f8,1070,340,-100,1,advantage fork middlegame short,https://lichess.org/PMQGpZju/black#46
XkceC,2r5/5R1R/4p1p1/4k3/4Pp2/5P1P/1r3PK1/8 w - - 4 38,h3h4 c8c2 f7a7 c2f2,1408,75,93,282,crushing endgame rookEndgame short,https://lichess.org/stNk1bT8#75
Xkcif,r4k1r/pppb1p2/1b3q1p/3PR3/6pN/2N3P1/PP2QPP1/R5K1 b - - 3 20,f6f2 e2f2 b6f2 g1f2,694,85,88,75,advantage middlegame short,https://lichess.org/pzy2Zmd4/black#40
Xkcm4,r2qr1k1/pp1n1ppp/3bbn2/2pp2B1/8/P2P4/BPPNQPPP/2K1R1NR b - - 10 11,e6h3 e2e8 d8e8 e1e8 a8e8 g1h3,1990,77,91,519,advantage kingsideAttack long opening,https://lichess.org/VdQkjN0w/black#22
Xkd24,6k1/1p1nqRp1/p3p2p/2p1Q3/2B1p3/1P2P2P/P2P2P1/6K1 b - - 0 25,e7f7 e5e6 f7e6 c4e6,1931,75,85,122,crushing endgame short,https://lichess.org/M5LEGFid/black#50
XkdGq,1kb4R/1p3Np1/1pp4p/5P2/4n3/2P1q3/PPQ1B2P/4K3 w - - 5 31,h8e8 e3f2 e1d1 f2g1 e2f1 g1f1,1898,76,96,978,exposedKing long mate mateIn3 middlegame,https://lichess.org/kJos6gEE#61
Xkdet,1r3q1k/R1p3p1/2n4p/1p2p2n/1P2N2N/2PP2P1/2Q4K/8 b - - 4 31,c6a7 h4g6 h8h7 g6f8,961,91,95,108,crushing fork middlegame short,https://lichess.org/ZMTwFSfd/black#62
Xkdq8,r5k1/pp3p1n/5qpP/3p4/3r1P2/2Q3NP/PPP5/R4R1K w - - 6 26,g3h5 g6h5 f1g1 g8h8,2119,75,95,949,advantage defensiveMove hangingPiece middlegame short,https://lichess.org/fe2abaU5#51
Xkdue,2k2r2/p7/1pp4p/5Nrn/1P1PP3/b1P2R1P/P5P1/5R1K b - - 0 33,h5g3 f5g3 f8f3 f1f3,1551,107,33,15,advantage middlegame short,https://lichess.org/Q2kJOt2r/black#66
Xkdzx,2kr3r/pp1b4/2q1p3/2Pp1p1n/1N1n1Pp1/6P1/PP1NB1K1/R2Q1R2 b - - 3 26,c6c5 a1c1 c5c1 d1c1,1358,160,-40,10,advantage middlegame pin short,https://lichess.org/vsWr81jL/black#52
Xkf1t,6k1/2p5/1p2P2p/p1P5/3q4/1B6/P7/1KN5 b - - 0 50,d4c5 e6e7 g8g7 e7e8q,942,97,83,36,advancedPawn crushing discoveredAttack endgame promotion short,https://lichess.org/G3RS6fA8/black#100
Xkf3F,1r5k/6p1/pq3p1p/2R5/PP4P1/1Q5P/4K3/8 b - - 2 38,b6b4 c5c8 b8c8 b3b4,1219,106,67,33,advantage deflection endgame short,https://lichess.org/nOxlVDGb/black#76
XkfGI,5rk1/1R5p/2p5/2Ppq1p1/4p3/r3P1PP/2Q2P2/5RK1 b - - 0 25,e5f5 c2b2 f5g6 b2a3,1555,91,85,27,crushing endgame short,https://lichess.org/IFo2VL3D/black#50
XkfPS,r4rk1/ppp4p/3q4/3p2p1/1n1Pp3/4P1P1/PP1QN1BP/R3K1R1 w Q - 0 17,e2c3 b4d3 d2d3 e4d3,1209,78,95,155,advantage middlegame short,https://lichess.org/zd6XZOmF#33
XkfQC,2r4k/3q2r1/p2p1p2/1p1Pp1bB/4P3/1PR2QPp/P4P1K/5R2 w - - 3 40,h5g4 c8c3 f3c3 d7g4,1472,74,94,287,advantage middlegame short,https://lichess.org/Glu9cm5l#79
XkfUJ,2N5/6k1/3P2p1/4K3/4BP2/P7/7p/3r4 w - - 3 57,c8b6 d1e1 e5d4 e1e4,1548,76,99,1740,crushing endgame short,https://lichess.org/2JFVOpzG#113
Xkfk0,1bq2rrk/1p2n3/p1p1R2p/4N1pN/4P1Q1/2P5/PP3PPP/5RK1 b - - 0 25,b8e5 e6h6,1473,203,83,6,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/auydDXxQ/black#50
XkfsC,8/6Rp/4p3/2kp2N1/2p2P2/8/7r/3K4 b - - 0 43,c5d4 g5f3 d4e3 f3h2,1654,84,81,28,advantage endgame fork master short,https://lichess.org/wshRE81W/black#86
Xkfsm,r2q3k/5Rpp/p7/1p2b3/6Q1/P1N5/1PP3P1/7K b - - 0 25,d8a5 g4e4 a5d8 e4e5 d8h4 h1g1,2156,75,97,971,crushing endgame fork long,https://lichess.org/HJMJkuok/black#50
Xkg02,2r3k1/5pp1/p1pR3p/4r3/2P3b1/6P1/P5BP/2R4K w - - 0 24,g2c6 c8c6 d6c6 g4f3 h1g1 f3c6,1511,76,91,496,attraction crushing endgame fork long sacrifice,https://lichess.org/IQqppPkk#47
XkgMC,6rk/R5p1/7p/2Q2p2/P3p3/5qPK/5P1P/8 w - - 0 36,a4a5 f3g4 h3g2 f5f4,2381,79,94,207,advantage endgame short,https://lichess.org/hob5g4f4#71
XkgRO,5rk1/2p2ppp/1pNp4/1P1P2q1/8/3B1b1P/5P1K/5Q2 b - - 3 37,g5d5 c6e7 g8h8 e7d5,858,79,86,137,advantage endgame fork short,https://lichess.org/RYoWzfzx/black#74
Xkgdz,4k2r/pp2pp1p/5np1/2q5/2Pp2P1/2PQnP1N/5K1P/2R4R b k - 0 20,d4c3 d3e3 c5e3 f2e3,1495,74,93,612,advantage middlegame short,https://lichess.org/W77KCxJl/black#40
Xkgf1,r6k/1ppb2p1/1pnp3p/8/P3B3/8/6PP/5R1K b - - 0 25,a8a4 f1f8,871,99,90,51,endgame mate mateIn1 oneMove,https://lichess.org/iD3nCnVX/black#50
XkgmF,r1b1r1k1/ppp2ppp/6n1/4q3/1PP5/PQ2P3/3NB1PP/R4RK1 w - - 2 15,e3e4 e5d4 g1h1 d4d2,1018,237,-50,5,crushing fork middlegame short,https://lichess.org/OSf0STez#29
Xkgrw,r2qkn1r/pp2bp2/2pp4/3PpP1p/6n1/2NB4/PPP2PP1/R1BQR1K1 w kq - 1 16,f2f3 d8b6 c1e3 g4e3,1836,108,66,17,crushing middlegame short,https://lichess.org/bTtTk8y4#31
Xkh3E,2rq1rk1/1b2bppp/p3P3/1p5Q/1P1N4/PB2n3/1B4PP/R4RK1 b - - 1 18,e3f1 e6f7 g8h8 d4e6,1984,97,85,19,advancedPawn crushing kingsideAttack middlegame short,https://lichess.org/nb3KetXb/black#36
XkhA5,1k6/1p6/p1p4Q/8/4r2P/2P5/P4P2/1q1RKR2 w - - 0 37,e1d2 b1b2 d2d3 b2e2,1553,76,96,2923,endgame mate mateIn2 short,https://lichess.org/q1NK88Nx#73
XkhHm,r1r4k/pb1nq3/1p2p1Q1/3p2N1/P2P4/2P1P2P/5PP1/R4RK1 b - - 2 19,d7f6 g5f7 e7f7 g6f7,1261,78,94,364,crushing kingsideAttack middlegame short,https://lichess.org/lbaNKN4y/black#38
XkhVL,r1b1k2r/pp1n1pb1/1qp1pn2/2Pp2B1/3PP3/2N2Q1P/PP3PP1/2KR1B1R b kq - 0 13,d5e4 c3e4 f6e4 c5b6,2167,130,29,22,advantage opening short,https://lichess.org/I8kY6gjS/black#26
XkhZv,r3r1k1/pQp1qppp/3b1n2/8/2Pp4/P1N1B2P/1P3PP1/R3R1K1 w - - 0 18,e3d4 e7e1 a1e1 e8e1,1243,107,87,31,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ixosxVvo#35
Xkhef,2kr3r/pR6/P1p1b3/B1P2p2/3p1P1q/3P2p1/6B1/1Q3RbK w - - 3 31,h1g1 h4h2,1086,77,100,119,mate mateIn1 middlegame oneMove,https://lichess.org/w2WxecPw#61
Xkhia,3r4/1p4kp/2p5/2P1Pp2/4q3/P5PP/P4Q1K/5R2 w - - 0 38,f2f5 d8d2 f1f2 e4f5,1628,73,96,3342,advantage endgame pin short,https://lichess.org/mwN5sDgN#75
XkhnJ,r2qr1k1/pp3pbp/2pp1np1/6B1/2P1P3/2N2QPP/PP3P2/2KR3R b - - 3 14,d8a5 g5f6 g7f6 f3f6,1288,77,71,82,crushing middlegame short,https://lichess.org/GkPiibwv/black#28
Xkhw4,r2r2k1/2p2pp1/p6p/8/8/1qPP1NQ1/5PPP/2KRR3 w - - 0 24,d1d2 a8b8 d2c2 d8d3,2038,124,49,25,crushing middlegame quietMove short,https://lichess.org/PWX3rbNR#47
Xkhyk,2q2r1k/1b1Rb1pp/p1n5/1p1Bpp2/8/PNP1B3/1P3PPP/2Q3K1 w - - 8 25,d5c6 c8c6 d7b7 c6b7,1619,80,82,62,advantage middlegame short,https://lichess.org/Etdh7RIq#49
Xki7A,1r2r1k1/p4ppp/2pB4/3n4/8/8/PPP2PPP/3RR1K1 b - - 0 20,b8b2 e1e8,804,103,70,43,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/51KYKFud/black#40
XkiB7,r4rk1/pp5p/n1p3pB/3P4/8/4QN2/qPP3PP/2KR4 b - - 0 21,f8e8 e3c3 e8e7 d5d6,2130,77,86,78,crushing middlegame short,https://lichess.org/wCCBZw2A/black#42
XkiNH,2N5/8/8/5p2/1PP1p3/P1K2n2/4pk2/1R6 b - - 2 47,e2e1q b1e1 f3e1 c8d6 f5f4 d6e4,2099,78,90,324,crushing endgame long,https://lichess.org/NZ8olU7s/black#94
XkijY,6k1/2p2ppp/3p4/b4q2/P1QP4/1P2r1P1/7P/5RK1 b - - 3 27,f5d3 c4f7 g8h8 f7f8,1056,82,100,49,endgame mate mateIn2 short,https://lichess.org/FWXrLFUR/black#54
Xkin5,7k/2q1b1p1/4Q2p/3pP3/1pp2PPP/2P3K1/7N/8 w - - 1 32,c3b4 c4c3 g4g5 c3c2,1613,74,90,201,advancedPawn crushing endgame short,https://lichess.org/4VjWGLvN#63
Xkis1,3rk1nr/pp3pp1/nqp5/7p/2Q1N3/b1B2P2/P1P3PP/3RKB1R w k - 3 21,c3g7 b6e3 c4e2 d8d1 e1d1 e3c1,2124,75,97,821,attraction exposedKing long mate mateIn3 middlegame pin,https://lichess.org/ZLunTEEg#41
XkiuP,6k1/R5p1/3pP2p/1p1P4/3r2P1/6K1/P7/8 b - - 0 41,d4d5 a7a8 g8h7 e6e7,1845,75,89,290,advancedPawn crushing endgame rookEndgame short,https://lichess.org/v05UWjff/black#82
Xkiv2,2kr1b1r/1pp2Bq1/p1np4/7p/3PP1n1/2P1BQ2/PP1N2P1/2K2R1R w - - 1 16,e3g5 g7g5 f3f5 g5f5,926,97,58,42,advantage hangingPiece middlegame short,https://lichess.org/etermbrx#31
Xkiy7,4k2r/pb3ppB/1p2p2p/3pP2P/P2P4/6R1/1P3PP1/4K3 w - - 3 23,g3g7 e8f8 g7g3 h8h7,1392,74,89,1106,advantage endgame master short,https://lichess.org/nrJF5ywI#45
XkjN9,5k2/4r1pr/p4n2/5p2/1PP5/Pq3B1P/3RK1Q1/4B2R w - - 4 38,e2f2 b3e3 f2g3 e3e5,2653,93,93,188,crushing middlegame short,https://lichess.org/wjTG1Znm#75
XkjV0,rn1q1rk1/pp2p2p/4p1p1/2p3N1/3b4/8/PPPN1RPP/R1BQ2K1 w - - 1 13,g5e6 f8f2 e6d4 d8d4,1848,85,81,34,crushing opening short,https://lichess.org/hXEqoE6v#25
XkjXa,5rk1/1p4p1/p1n4p/2p1b3/P2pR3/3P1qBP/1PPQ1PK1/4R3 w - - 1 26,g2h2 f3f2 d2f2 f8f2 h2h1 e5g3,1888,74,94,1457,advantage long middlegame pin,https://lichess.org/zoJV4Ybf#51
XkjpZ,8/p7/8/5R1P/8/1Nk5/2P4r/2K5 w - - 3 41,b3c5 h2h1 f5f1 h1f1,1631,75,99,2084,endgame mate mateIn2 short,https://lichess.org/QWzyL49P#81
XkjyG,r1br2k1/p1q1bp2/1p2pn1Q/8/3n4/1BN2N2/PP3PPP/R3R1K1 w - - 0 18,f3d4 d8d4,1591,75,93,218,advantage middlegame oneMove,https://lichess.org/nfpw4cVr#35
XkkM0,5r1r/p1k3p1/2ppq1b1/P3p1P1/2P1P3/3P1P1p/7R/1RBQ2K1 w - - 6 28,c1e3 g6h5 d1b3 f8b8 b3b8 h8b8 b1b8 c7b8,1976,186,43,6,crushing middlegame veryLong,https://lichess.org/NC6zVvNk#55
XkkNe,rnbq1r2/4pkbp/p1pp2p1/1p6/3PP2P/2N1QN2/PPP2PP1/2KR3R b - - 0 12,c8g4 e3f4 f7g8 f4g4,1329,76,89,224,advantage fork middlegame short,https://lichess.org/62XGcgJ6/black#24
XkkNu,r7/p5kp/3p1qp1/3Pp3/3p1r2/6P1/PP1Q1P1P/R3R1K1 b - - 0 21,f4f2 d2f2 f6f2 g1f2,875,99,68,41,crushing endgame short,https://lichess.org/dfIFHudy/black#42
XkkS9,2kr4/1pp1bp1r/p2p4/4p1p1/4P1q1/2NP3p/PPQ2P2/R1B1RK2 w - - 0 22,c2e2 g4g2,1257,120,75,44,mate mateIn1 middlegame oneMove,https://lichess.org/0uZjFEvy#43
XkkSt,rkq4r/1p3p1Q/2p1Np1p/p1P1n3/3N4/P3P2P/1P2BP2/R5RK w - - 7 29,d4c6 c8c6 h1h2 h8h7 g1g8 b8a7,2070,76,92,811,crushing defensiveMove fork hangingPiece long middlegame,https://lichess.org/1H9BJP3M#57
Xkkj5,r4r2/1p1b1kpQ/p3p1Bp/3pP1q1/3P2p1/2P5/PP1N3P/2R3K1 b - - 5 22,f7e7 h7g7 e7d8 g7f8,777,87,100,155,crushing deflection middlegame short,https://lichess.org/BHigp8v8/black#44
Xkkk7,2k2rr1/ppp4p/2nb1p2/3p4/5P2/1P6/PBPPQ1n1/2KR3N w - - 0 22,d1g1 g2f4 e2g4 g8g4,1222,127,81,14,crushing middlegame short,https://lichess.org/RJlLAo2K#43
Xkkkb,4nk2/4Np1p/6p1/2Q5/2p5/2Pb1PK1/1q4PP/8 b - - 1 33,b2c3 e7d5 f8g8 d5c3,1316,77,91,798,crushing discoveredAttack endgame short,https://lichess.org/aHFZUMfu/black#66
XkknI,4R3/2r3k1/5r2/6p1/1b5p/1P5P/5PP1/3Q1K2 w - - 18 55,d1d4 c7c1 f1e2 c1e1 e2d3 e1d1 d3e4 d1d4,2041,74,95,1122,crushing endgame skewer veryLong,https://lichess.org/a8FMNsGb#109
Xkknb,r1b2r2/1p4k1/p1p2n2/6Np/1P1PP2q/P1N3bB/5P2/2QR1RK1 w - - 0 26,g1g2 g3f4 c1f4 h4f4,2076,74,95,1530,crushing middlegame short,https://lichess.org/QW2PY3QG#51
Xkknj,r2qk2r/ppp2pp1/1bnp1n1p/3Np3/2B1P3/3PBNPQ/PPP2P1P/R5K1 b kq - 2 13,e8g8 e3g5 h6g5 f3g5,2645,107,84,211,advantage middlegame sacrifice short,https://lichess.org/fJY3KiWP/black#26
Xkkxl,2br4/1p3kp1/p1pb4/q4PP1/2pN4/1PP4Q/1P5P/1K2R3 b - - 0 36,c4b3 g5g6 f7g8 h3h7 g8f8 h7h8,2022,76,95,1274,long master mate mateIn3 middlegame,https://lichess.org/Lo8HVz3j/black#72
Xkkzv,6r1/6k1/8/3p1P2/3P1n1R/8/1P5K/8 b - - 3 47,g8h8 f5f6 g7g8 f6f7 g8f7 h4h8,1608,75,93,442,advancedPawn crushing deflection endgame exposedKing long,https://lichess.org/qNPdeXSR/black#94
Xkl3F,r3k3/4ppb1/p2P2p1/2p5/1p1nNq2/3P1N1r/PPP2K1p/1R1QR2B b q - 0 23,e7d6 e4g5 g7e5 e1e5 d6e5 g5h3,2521,80,95,174,crushing discoveredAttack long middlegame,https://lichess.org/ZMPqRHCS/black#46
Xkl64,rn2k2r/pb1q1p1p/1p2pp2/8/1P2PQ2/5N2/P4PPP/2R2RK1 b kq - 2 16,d7e7 c1c7 e7d8 c7b7,1443,77,90,47,advantage interference middlegame short,https://lichess.org/FHTl4ECQ/black#32
Xkl7h,3r1k2/R4R1p/1p4p1/8/2p5/2P1PP1P/5K2/1r1q4 b - - 0 33,f8e8 a7e7,1237,77,92,402,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/tSieHXVn/black#66
XklAV,2rrn1k1/1p3pp1/p2p3p/P4P2/1QN1P3/6qP/1P4P1/3RR1K1 w - - 3 27,e1e3 c8c4 b4b3 g3g5,2184,82,86,255,advantage middlegame short,https://lichess.org/vKwzeUWk#53
XklMZ,8/5ppk/Q3p2p/3p4/b1pP1B2/q1P1P3/1p3PPP/1R4K1 w - - 0 40,b1b2 a3a1 b2b1 a1b1,1079,78,88,76,backRankMate endgame fork mate mateIn2 short,https://lichess.org/4HYVNMk9#79
XklNj,5k2/5Np1/5n2/b1ppp3/1qB1PnbP/2NP4/1pPQ1P2/1R2K2R w K - 0 29,f7e5 b4c3 d2c3 a5c3,1728,141,55,13,crushing middlegame pin short,https://lichess.org/8YSi67Cn#57
Xklmj,2r3k1/pp2Qpqp/4p1p1/1P6/P1rp1P2/1KPR2P1/7P/2R5 b - - 1 24,d4c3 d3d8 c8d8 e7d8 g7f8 d8f8 g8f8 b3c4,1508,76,98,3129,crushing endgame kingsideAttack veryLong,https://lichess.org/b854zlFX/black#48
Xkls3,4k1n1/r4qp1/2p1r1bn/1pPp1p2/1B1PpP2/P3N1RB/5P2/2K2QR1 b - - 12 38,f7f6 g3g6 f6g6 g1g6,1303,78,94,224,crushing middlegame short,https://lichess.org/0VvDg3K2/black#76
Xkltb,5rk1/R4pbp/6p1/1p6/8/6P1/B1R2PKP/r7 w - - 0 29,a2f7 f8f7 a7f7 g8f7,709,196,-80,5,advantage endgame short,https://lichess.org/f45KXREJ#57
XklxD,rn1qk1nr/pp3ppp/2p1p3/3pB3/3P4/4P3/PPP1QPPP/RN2K2R b KQkq - 0 8,b8d7 e5g7 d8g5 g7h8,1186,83,44,91,crushing middlegame short trappedPiece,https://lichess.org/skdxe4l2/black#16
Xkm7N,r6k/p3R1pp/8/8/4Q3/5P1P/6PK/q7 b - - 2 39,a8b8 e7e8 b8e8 e4e8,931,98,79,26,backRankMate endgame mate mateIn2 short,https://lichess.org/1mkqqGjf/black#78
XkmRB,1rR5/1r2ppkp/6p1/1P2P3/8/q3P2P/4QPP1/2R3K1 w - - 3 31,c8b8 a3c1 e2f1 c1f1 g1f1 b7b8,1391,77,71,226,crushing endgame hangingPiece long,https://lichess.org/YRiKTPWC#61
XkmWb,2b5/6k1/1p6/p4nK1/6N1/P1PB3R/5r1p/8 b - - 3 47,f5d6 h3h7 g7f8 g4f2,1934,74,89,167,crushing endgame short,https://lichess.org/VsoeUKWa/black#94
